method,aceticanhydride_vacuum_forward,aceticanhydride_vacuum_reverse,amide11_vacuum_forward,amide11_vacuum_reverse,amide12_vacuum_forward,amide12_vacuum_reverse,amide21_vacuum_forward,amide21_vacuum_reverse,amide22_vacuum_forward,amide22_vacuum_reverse,basicepoxide1_vacuum_forward,basicepoxide1_vacuum_reverse,basicepoxide2_vacuum_forward,basicepoxide2_vacuum_reverse,borohydride_vacuum_forward,borohydride_vacuum_reverse,carbonate_vacuum_forward,carbonate_vacuum_reverse,cl2co_vacuum_forward,cl2co_vacuum_reverse,diazonium_vacuum_forward,diazonium_vacuum_reverse,enamine_vacuum_forward,enamine_vacuum_reverse,epoxide1_vacuum_forward,epoxide1_vacuum_reverse,epoxide2_vacuum_forward,epoxide2_vacuum_reverse,ester_vacuum_forward,ester_vacuum_reverse,furan1_vacuum_forward,furan1_vacuum_reverse,furan2_vacuum_forward,furan2_vacuum_reverse,furan3_vacuum_forward,furan3_vacuum_reverse,imine_vacuum_forward,imine_vacuum_reverse,iminium_vacuum_forward,iminium_vacuum_reverse,lactone_vacuum_forward,lactone_vacuum_reverse,Average
MN15,0.005440716607939464,0.04091429484675182,None,None,None,None,0.05237533930838326,0.0310378301832975,0.06308101866963312,0.031108637622602454,0.10141927929738637,0.0662286518415687,0.11044752671104897,0.10206876556410871,0.04267459441528884,0.03945763386767207,0.06635285123557619,0.05286453767707017,0.12849489527750413,0.0033709755062486693,0.06147487290801669,0.020519185498625758,None,None,0.010425268019109023,0.03506219282976318,0.02279811860870749,0.0650772501627743,0.08497861557943458,0.017604815932753717,0.08112791463790871,0.028271497419062586,0.03082582848526438,0.016085448366268996,0.02582608047533904,0.08649608850881203,0.06027132225173813,0.08043633322295046,0.17019345494245086,0.11630074453367752,0.013637131497872906,0.031323664227406754,0.05544648268722271
wB97X,0.049493271114627445,0.12187229427748522,None,None,None,None,0.07467045047661944,0.0211469818298634,0.017231238266700213,0.17407391819033544,0.13840654890055806,0.0252244544173661,0.16838849133860173,0.08025197663365895,0.009537366411626516,0.014893695390713094,0.10007422493873125,0.13255599610103616,0.01546433609703213,0.04946977818619062,0.029691549536504012,0.042060722953874516,None,None,0.00864473903889891,0.01641423401723466,0.03241013748863667,0.040325001524701046,0.06690964496140579,0.07551443707904677,0.07052112044457627,0.06229028355954529,0.002026666166253199,0.035576635373559554,0.03059576813847858,0.1088763293740607,0.029819798267135326,0.09428293846832476,0.04524436883485649,0.025675888729792685,0.007153563737659124,0.10583337022326457,0.05896172834691541
M08-SO,0.10737366860759255,0.11579319132470438,None,None,None,None,0.05387925896311492,0.004278373740298889,0.052103183431304684,0.10660210901299456,0.11949382316326415,0.04440424099691326,0.13834415602284555,0.08334267737768941,0.07551875149354326,0.038647125101105205,0.12833965851642196,0.15660656613608684,0.03952485462731979,0.08161418595279066,0.06958687869270526,0.09711485586840025,None,None,0.02606721612840553,0.002206382782951937,0.056521013428813376,0.0728034618779417,0.01256140147671266,0.0813154776187257,0.04413585038479022,0.05735439682816709,0.01732328256224081,0.03863919680976035,0.00817720726001022,0.06275806225236333,0.00015887321950323782,0.0839667701917887,0.007976408199155531,0.006773542502039624,0.00291912975490651,0.035484586799600565,0.0591586060863048
BMK-D3(BJ),0.05890534606904445,0.08822861728658678,None,None,None,None,0.028462429273856414,0.038040752300334636,0.007626255901661955,0.14442949521591397,0.04686537205168456,0.07749760551983566,0.05250188172269565,0.10098625525365672,0.03221540159398045,0.08569775091682884,0.07042154330358145,0.12850671392727195,0.026527243298473332,0.05897658962860378,0.15967809981009543,0.05163830580778306,None,None,0.018404709022167016,0.04010635916447314,0.009549364149399093,0.058724022289069165,0.052687244838530434,0.07222344410200852,0.10930714522180254,0.0843298086825528,0.00038426769658129843,0.015914966223799332,0.06616129651514426,0.07801986710372247,0.0001735129525610944,0.11593919918695843,0.056009424528989035,0.03070944533861977,0.001949906729249176,0.10548745346485561,0.060369086002565894
M11-D3(0),0.06322808396093653,0.12001323630425696,None,None,None,None,0.10525630873080824,0.10339254035349651,0.025936548454104254,0.0030212700026270227,0.12942427256665326,0.0028646628947590217,0.15000497290821113,0.0493366561042144,0.06362023758617873,0.10275784201768687,0.11959611868075885,0.15160745916193008,0.02443836193725456,0.0037891982671828827,0.038055317915903594,0.053390974256399625,None,None,0.003318442189592361,0.05216921904353467,0.07624606748322922,0.08770853071696999,0.014652309125344744,0.12615787022316677,0.0014148304702018323,0.08082182656265911,0.03528986137670593,0.06923947330300823,0.04435488329068118,0.03700689492490507,0.06580561760007651,0.0278602294422349,0.008959300482338853,0.041740892475766934,0.026136400427650266,0.08870758719277304,0.06103678606761673
MN15-D3(0),0.0072726780488817444,0.04763182932917456,None,None,None,None,0.21132704526330115,0.01664366656103184,0.07179394568076021,0.02595340694771884,0.07322207286126187,0.09168131919208175,0.07631271116142008,0.11576150938899503,0.04878149381155427,0.04623242891382009,0.06874596597302947,0.06405759059814263,0.12335046854023764,0.002169382541157893,0.03290765401838468,0.02057374013595587,None,None,0.03953080459099132,0.05567840118863616,0.0026037450600858735,0.08405948741943402,0.05510174738335866,0.002247303144936268,0.010763827522005158,0.030569293342674723,0.07083271449318054,0.09236882043904426,0.05095083141153093,0.10920034459934225,0.0840833517125768,0.08976649914178245,0.18663247666034405,0.1025485737309428,0.0017735080445780795,0.02699346788597137,0.06222566963162015
mPW1PW91,0.14684239767402535,0.0011104742974815509,None,None,None,None,0.1859862278980347,0.00543521441029676,0.12097570723549259,0.008584952652250195,0.04281416875205133,0.04166264618860238,0.06255947367133041,0.08408418258498694,0.04467084448768619,0.06319132353872405,0.041421395128061214,0.013895350246051886,0.11568012727249935,0.06025589019225222,0.23698186944992708,0.09238492283898991,None,None,0.04068195293668199,0.0037489872115935782,0.029535297580672977,0.002785351384275305,0.07309236040651249,0.0003712906951951027,0.052910422102614166,0.011127194751837113,0.03355899592456982,0.011614154081563391,0.10885468785307194,0.129911403732264,0.06668643973369698,0.048895313764079615,0.15194855138488184,0.05905825572705399,0.000433273907385626,0.07445414430607616,0.06300570127785472
B97M-rV,0.10321827849596839,0.0651855742115414,None,None,None,None,0.04974273704011297,0.11777437750897586,0.04676406965935317,0.0877938369567459,0.004093132961553533,0.01987393759619814,0.011287117531874015,0.007915822007353905,0.023248290174405384,0.022843531280618733,0.0640038557110363,0.06966975164930372,0.03678243258696671,0.0058817142422768484,0.025741539992022992,0.2056838683144968,None,None,0.09628879442064706,0.1371838521216478,0.04762687306143149,0.12186418074578236,0.04358166276796751,0.07163686700178055,0.060461320808847294,0.17674748693810433,0.01876600540004755,0.12841399733071657,0.07677592759077832,0.06783134478187525,0.14065292980735108,0.11240730476777833,0.005857513813321163,0.007024725493254295,0.014644609874782248,0.005327043710191902,0.06390545300991972
M08-SO-D3(0),0.09466027395231813,0.02724706715032478,None,None,None,None,0.2128309649195796,0.05195987048617502,0.06081610772162991,0.049540067163475136,0.09129661672868646,0.0698569083489731,0.10420934319401855,0.09703542392492438,0.08162565089058209,0.03187233005418379,0.1307327705315266,0.16779961633635743,0.04466928408074778,0.08715454671635871,0.09815410030313915,0.13820778150298188,None,None,0.05517275270183461,0.018409825574374247,0.031119149760020014,0.09178569913460143,0.042438272393590444,0.09667299040654315,0.026228236729566538,0.0596521954725811,0.0226836007233267,0.03764417254221305,0.03330195819620211,0.04005380616337991,0.02365315351976017,0.09329693611062069,0.024415432637850593,0.00697862830069509,0.00894449369529474,0.039814780420234085,0.06644263356912976
BMK,0.07540714448642137,0.14675227322670606,None,None,None,None,0.0800280730902644,0.023598190185197997,0.004124774584847751,0.19406281670167524,0.05709934829521228,0.06455435344721255,0.0683674884939381,0.09417859699986147,0.038712177766816944,0.08827008809741484,0.074026534064091,0.13102272623005956,0.01587884015445352,0.06131689247888758,0.16644509879061017,0.07908293743798077,None,None,0.004652048413225032,0.03441732346836913,0.017548481714669915,0.04661081315479023,0.040805346212317226,0.06407684074929569,0.15719933439388992,0.09259879258792082,0.020192305637116104,0.016993687315721206,0.05250154923266444,0.10376609103890935,0.013457394609730824,0.12204811222795721,0.045354379082404694,0.03157926318213648,0.0008330548505408956,0.10464245785947579,0.06756126750729963
SCAN0,0.14935279354570843,0.03985441120256741,None,None,None,None,0.016333606238802395,0.0228091626868649,0.05450242037821306,0.06738057565136706,0.030790531383458043,0.12682155515606136,0.03387417091192391,0.15679611827210022,0.04806700952485565,0.008045248137536817,0.02839748846651197,0.05331675032831181,0.15343415153572215,0.042596657467364414,0.2182333481856185,0.12558471931030613,None,None,0.0385058219020272,0.0733414869185392,0.028079966599614408,0.06650080366915366,0.06674596531702445,0.08504704632019756,0.046822758444521814,0.01601348826288887,0.06396044004891602,0.07042937612246837,0.10876558140018963,0.08424706085654471,0.06472370594182748,0.176788403958251,0.17163145225940518,0.0013734238449304543,0.00652323070493095,0.03337639446748494,0.07164075348395028
HSE-HJS,0.16868559526886173,0.025261889780188826,None,None,None,None,0.15881054286089463,0.012799702264599068,0.12084959055938675,0.05165068029618092,0.046191163357253026,0.05907730816222228,0.06358812717831325,0.0993087704058854,0.057404917087096476,0.06202620214073245,0.04165686353645748,0.010057321054835427,0.16021935495140033,0.07440472429208926,0.26915604648575653,0.09825630212543648,None,None,0.03732375052326496,0.020395465923208917,0.03164098646107458,0.016534439136440027,0.0720239156718661,0.015353197755378745,0.05203227485056008,0.0050148748423097,0.04049660221990789,0.014796259310422761,0.12331769117164641,0.1529302861888358,0.08792541635411877,0.051132567043414456,0.18934403280523815,0.07213814984520704,0.0015603747559232261,0.057364802781612836,0.07279806081800058
PBE0,0.16421797047348308,0.020432552008699326,None,None,None,None,0.15816792660186688,0.017985297128513184,0.11576700173049817,0.04988459512963933,0.052421455568210575,0.06213858521907671,0.07088274976260363,0.10425820297030748,0.05736067407151106,0.05778660615492439,0.03545063708713762,0.01716336863602419,0.16300448254933556,0.07180168993050852,0.2651642375097089,0.1065383638302432,None,None,0.033244870509350315,0.02651256415323155,0.027739372391679184,0.02231413505509313,0.07138345455550994,0.02041427597421947,0.05943724510281984,0.0013814967061365451,0.04066784083810338,0.019902840431564723,0.12321359940365287,0.15087800240156257,0.08257288771497528,0.06217723619951384,0.19493822588815216,0.07178649420182157,0.002608008213221251,0.05402314490076471,0.07376728030565734
MN12-L-D3(BJ),0.12731183418424832,0.1674165967809496,None,None,None,None,0.0631489638717797,0.031030567759871962,0.08691139677741483,0.1547456226765551,0.07178629871475976,0.2065428672064889,0.030808074714812336,0.20347949270219284,0.06256025961184004,0.12793044508916296,0.07301766324606161,0.05319776031860066,0.03317370570455332,0.1567635229342798,0.03772614532638685,0.08466094368173718,None,None,0.09189547307377911,0.0127910486653269,0.01424048801986138,0.042172952188584044,0.15969978390026449,0.060784699453112594,0.07331278695073817,0.060179354204388295,0.0021278708046128716,0.061795061456178704,0.020731847887475386,0.06404288479863267,0.004498706196442799,0.07808019877990016,0.06042771505740284,0.03790583040715129,0.019506284893065426,0.024855291500598276,0.07392390109831143
MN12-L,0.12800187719379502,0.17570273747509885,None,None,None,None,0.05887650467987121,0.028716755205764673,0.08771046497971806,0.15772644922937187,0.07260737550036407,0.20596187660699813,0.032043306286692885,0.20333800158681184,0.0626754971694224,0.1283835312260785,0.07354502562037565,0.053033681017969014,0.031836540228152715,0.1571771144418709,0.040901889860315094,0.07892305263780117,None,None,0.09045282532793834,0.012358164271896056,0.01367802021874129,0.041690306308931314,0.16050272972937038,0.058461792848469536,0.08149460185854447,0.0589272379594892,0.0046308352429694655,0.06429534828984687,0.019915614733985367,0.06066969162695389,0.0038252866327732307,0.07968510266174501,0.06085547554364472,0.037779585837116526,0.0197950032872287,0.023264379718987586,0.07415121341791955
HSE-HJS-D3(BJ),0.17706672279571448,0.058947741721261666,None,None,None,None,0.12955058703530992,0.003982525657315216,0.12381323855700743,0.0778921544352503,0.04014368549413869,0.06549195488822727,0.05465640962611807,0.10254421402878433,0.060147872466486674,0.06360448783092507,0.043886429594607944,0.009896836380489538,0.16284395978685712,0.07594696576514338,0.26179669886654794,0.08098572723700254,None,None,0.044947707240622504,0.02293530180687923,0.03576382649237793,0.022924288112298304,0.06469789113150434,0.009301708932249256,0.021986388484392206,0.00899918163644835,0.05280655521608734,0.03413466930382176,0.13029787242453028,0.16760918747878753,0.09499198835855667,0.04703221179142299,0.19448115600233368,0.0726046784138681,0.0002728926374317098,0.059448534784776304,0.07440095145598823
M06-2X-D3(0),0.02339783803731799,0.0043616597158579,None,None,None,None,0.029483079906422006,0.06241788332634096,0.002052588377871109,0.025255687603288814,0.13634766906976578,0.10053938092858991,0.16526079669615895,0.14912703145024742,0.062371726852319634,0.0036208404870569726,0.0927907971254238,0.1852973846476481,0.08084212015911549,0.026777095112240204,0.04538430405141564,0.07205022457918922,None,None,0.036661240580798095,0.1120092155740565,0.07576594682015864,0.13325446046257905,0.08552879199184947,0.044098286681789924,0.08058772480886334,0.17070311073343175,0.015135288978399343,0.10516338942291298,0.02792766043603083,0.0882777141082912,0.08023968051796655,0.1986880624864469,0.12771171931679098,0.035816422105188137,0.004167518037213779,0.06284905636633448,0.07644342770987145
M06-2X,0.024544216221825458,0.004309587979603043,None,None,None,None,0.026495537579336204,0.06285911617778922,0.00220833554684333,0.027859541026772218,0.13548165537980045,0.10153553586023231,0.16420403109245868,0.1498992556072748,0.06306981082905645,0.0036892091296550464,0.09292046216644972,0.18501984469501623,0.08209401327351303,0.02667651088785806,0.047119351897286235,0.07197789395642333,None,None,0.036399983929726695,0.11313522602915081,0.0754862898207216,0.1343704217465802,0.08488135931646,0.04521851471366411,0.0820778455634951,0.17060037681262208,0.015834676381642373,0.10674778679279451,0.028603607939404595,0.08878762581164647,0.0791424488418934,0.19948659734661944,0.1295854174074542,0.035723318300940374,0.004086406296343114,0.061995910947768816,0.07678132564739226
PBE0-D3(BJ),0.18039890838816391,0.06575512514003917,None,None,None,None,0.11273255405381301,0.006135102502954522,0.11924845001519835,0.0917659574742264,0.043276542139636914,0.07434264233288847,0.05714747179683984,0.11137664806694207,0.06321243666111978,0.05987582669758363,0.03885610297975982,0.015988513720945695,0.17302828066626322,0.07409614429643771,0.2592779763079027,0.08876406510910247,None,None,0.0449212985762359,0.033438562064659165,0.03523372665109406,0.034203911381823104,0.06091829025701511,0.014966469338676564,0.018389748901155144,0.003864670732422167,0.05799754882220815,0.049875952628578295,0.13568967799713988,0.17284539010348524,0.09501014652539393,0.058007021121434355,0.20732914368488686,0.07193705487820137,0.00018597047955345262,0.05557290760134082,0.07737961778042003
LRC-wPBEh,0.14202428460388608,0.002153358979501195,None,None,None,None,0.156620580273424,0.05247082680575289,0.08462447417418756,0.035642004149580304,0.0982005298681736,0.06770475872491101,0.1267732864186799,0.12419344604226477,0.056383890935923046,0.03617237616540481,0.011847916347654485,0.06463229536729025,0.18882268608827157,0.07231106285167617,0.2167805451450375,0.1625558253411205,None,None,0.001695846026798904,0.06598221548951679,0.005408194519859331,0.05960874653593568,0.05093705894141481,0.04949082152210668,0.10972213812023486,0.0500873067386446,0.040842012847298395,0.05448679374427086,0.11974961811626944,0.12895275971480663,0.04982060720774216,0.12852876292507626,0.23956731921182278,0.08064652332015063,0.008410061016483894,0.02643004242910671,0.08250780490861886
mPWB1K-D3(BJ),0.06984248393667909,0.13972307880246732,None,None,None,None,0.0524287419297428,0.04581328568117566,0.05421309008050538,0.10461928504521133,0.13582395030081143,0.12567749266009703,0.1581827169906273,0.17593397480612338,0.022393303969418386,0.09134946889965546,0.08655895658485642,0.1410688077575721,0.041831345548465106,0.08512040477652531,0.18425980644032405,0.13578966371007684,None,None,0.017527239902522286,0.08189429116682533,0.04615896673059485,0.09748765208272582,0.08299692088363635,0.035682606118968445,0.15971620929914399,0.05155360935399739,0.01939141044652288,0.029443848441592195,0.0414021198539611,0.019921480006318337,0.051307790772460594,0.23315198903554782,0.11838452488250482,0.0036363608844365274,0.02077212656558654,0.02172356412708506,0.08285507134652124
B3LYP,0.10602584190187549,0.0008752204735775764,None,None,None,None,0.22791870685677246,0.11849258703901122,0.17519150739397482,0.12963268148836027,0.000405550158344056,0.08822632672563109,0.008178405074856539,0.06685554569566605,0.018667637386340453,0.1183451986165235,0.06980013153422933,0.06610999983928516,0.058505807503086364,0.07505740604547459,0.08657443696989792,0.07518225794159758,None,None,0.09118844471071735,0.13448698197040382,0.05250934381338028,0.1112540150613061,0.0043040854648685924,0.17487880979493997,0.05116770252046396,0.10100839184457575,0.007596502324607036,0.17422386404979373,0.03472991994916617,0.002349370150650464,0.12574487859824932,0.19516375732720972,0.05722065039176835,0.04004353894298709,0.021981635982899105,0.15904366833560618,0.08413724471883605
LRC-wPBE,0.19497281449098733,0.05828288830528072,None,None,None,None,0.15885295454867351,0.04093762322158682,0.10942885985549437,0.051951047894016576,0.10608703033365718,0.0019664771674403826,0.14060723564226882,0.05913439823112915,0.06780558220274993,0.06975252542192403,0.01518964497708505,0.03879157712331539,0.23358528670006581,0.15893651933759156,0.16237026238942662,0.1534617536916798,None,None,0.02700561815492821,0.05112977621763762,0.022782243478470788,0.04016013037173217,0.00417766437604563,0.0315549932087736,0.10449997929874072,0.05758258618670277,0.04117468037564292,0.05609374120198976,0.1219609334902651,0.12192954091392227,0.08982680748696814,0.07645082640747097,0.2795048488030941,0.13173164102528628,0.0016551058023156543,0.0021859964317459115,0.08565337763239182
mPWB1K,0.0763583108107334,0.1676981885118118,None,None,None,None,0.0753332548735758,0.052923121091878016,0.056282868077754386,0.12588560367952184,0.14044952639000144,0.12057620143516605,0.16520504053632926,0.17343787580469985,0.020034606211599283,0.09262555294495078,0.08829881268313632,0.14165817946934303,0.039275533850967985,0.08627910428010528,0.18956529201228225,0.15038636752464313,None,None,0.02369024920771674,0.08016820131592937,0.04944841409882512,0.09262385923496227,0.08854938528665982,0.040619695594809525,0.18357320015620082,0.05531312549340321,0.009825016921993541,0.01461872941564003,0.035802084483998776,0.007985242934381086,0.05679328247593633,0.23659533863938764,0.11478992343353808,0.004126171526350407,0.022146519957202068,0.02037322017074923,0.08609208612600511
B3LYP-D3(BJ),0.14464531114250867,0.08833806464292049,None,None,None,None,0.13345605423965082,0.14135739854937618,0.18010015279196084,0.039733459562770274,0.017637333244349396,0.05914609947651771,0.019894613974983533,0.04875071554169257,0.0035182128948438958,0.12236915514116083,0.07731781412826269,0.0707453801949179,0.027373157687243157,0.07965410811907082,0.08281093980393782,0.10261463899975844,None,None,0.11576097565707351,0.11632828412820695,0.07010281189872368,0.08406618829812489,0.015268225558610198,0.18112834590802296,0.13137698844416848,0.11251134995731446,0.025913441519130425,0.11299199896638724,0.06366421790439976,0.048959662922308314,0.1534431558508404,0.20141005528313477,0.026216008442892322,0.039787879676633754,0.02612853905503827,0.16004507778839497,0.0867934949276481
rCAM-B3LYP,0.011470869167344131,0.10976824177991891,None,None,None,None,0.0968745419841172,0.09471948862718803,0.013564812327532831,0.015874988406977753,0.14788375161806655,0.14786728457653336,0.1739315215475462,0.20261816753698045,0.007051791484191318,0.026736979210470305,0.11618014918744764,0.15594381072129798,0.13428674924546277,0.07268815829953751,0.08966217983571206,0.24313030730042406,None,None,0.016389465391578175,0.153151086355306,0.012134732868831521,0.1705583673595908,0.028196163054239515,0.03381913407394808,0.08511261599626825,0.13232913185808215,0.02939940961875965,0.08818670853725387,0.0447647468403208,0.011539759271959918,0.0313545266696593,0.17537658128656053,0.1581966697846326,0.026624767654785747,0.023984021444167287,0.06938364005710883,0.08752098113832783
