method,aceticanhydride_IEF-PCM_forward,aceticanhydride_IEF-PCM_reverse,amide11_IEF-PCM_forward,amide11_IEF-PCM_reverse,amide12_IEF-PCM_forward,amide12_IEF-PCM_reverse,amide21_IEF-PCM_forward,amide21_IEF-PCM_reverse,amide22_IEF-PCM_forward,amide22_IEF-PCM_reverse,basicepoxide1_IEF-PCM_forward,basicepoxide1_IEF-PCM_reverse,basicepoxide2_IEF-PCM_forward,basicepoxide2_IEF-PCM_reverse,borohydride_IEF-PCM_forward,borohydride_IEF-PCM_reverse,carbonate_IEF-PCM_forward,carbonate_IEF-PCM_reverse,cl2co_IEF-PCM_forward,cl2co_IEF-PCM_reverse,diazonium_IEF-PCM_forward,diazonium_IEF-PCM_reverse,enamine_IEF-PCM_forward,enamine_IEF-PCM_reverse,epoxide1_IEF-PCM_forward,epoxide1_IEF-PCM_reverse,epoxide2_IEF-PCM_forward,epoxide2_IEF-PCM_reverse,ester_IEF-PCM_forward,ester_IEF-PCM_reverse,furan1_IEF-PCM_forward,furan1_IEF-PCM_reverse,furan2_IEF-PCM_forward,furan2_IEF-PCM_reverse,furan3_IEF-PCM_forward,furan3_IEF-PCM_reverse,imine_IEF-PCM_forward,imine_IEF-PCM_reverse,iminium_IEF-PCM_forward,iminium_IEF-PCM_reverse,lactone_IEF-PCM_forward,lactone_IEF-PCM_reverse,Average
M08-SO,0.0019325834719413593,None,0.07783684335313015,None,None,None,0.04613882740623377,None,0.0475622600805494,0.10468930524625067,0.09469614114332163,0.012933794832934678,0.10551301203565848,0.036024131113376386,0.07054135312306775,0.057955963332443045,0.10851243169923387,0.09559592844846171,0.06494928650767734,0.07087490135672388,0.08224341545674328,0.11243819842113947,None,None,0.03377355837975613,0.022870061872195688,0.04740100514704084,0.05454330593280435,0.04442908484446599,0.11689473430004095,0.03259177945239163,None,None,0.0493304543047309,0.005100675219302116,0.07576774227715471,0.04852997557934414,0.011618922183970426,0.00046434898981667633,0.008796151875372579,None,0.0407638769320369,0.055728564197478465
BMK,0.001984157414370509,None,0.04084036880702511,None,None,None,0.08985063934007846,None,0.016672146253703817,0.18064117171847596,0.033805781850937536,0.05122146186694488,0.03966269480865479,0.061544473219258704,0.04108529277375014,0.0788099643868555,0.0675227297885756,0.08675261257175203,0.004154861001508198,0.0533746568063782,0.15149863836187305,0.06252772664519282,None,None,0.008913179801015168,0.02159875630516807,0.012381933385697414,0.034685087449969614,0.07379651481548914,0.09706798035790765,0.14935679754981343,None,None,0.02769165514181026,0.04707289098657253,0.11931024902492628,0.018195471500282914,0.06614585204809031,0.035048296751097066,0.03314936678693738,None,0.10947840081600739,0.059870056573003747
M06-2X-D3(0),0.0004680169447289359,None,0.026313260869056762,None,None,None,0.03820821311530289,None,0.005282344026033525,0.02696742905574299,0.11753722703404533,0.07277243079392398,0.14107563423398364,0.10668219931008875,0.05745844942450241,0.016211931481331182,0.09050520883498565,0.1369942857211462,0.058842893322863396,0.019683610212627538,0.03291251636819276,0.05606282590595681,None,None,0.03283088742438792,0.0942914889099178,0.07232322979501851,0.11884999390765594,0.04895944946078485,0.002663909526825023,0.073370334505696,None,None,0.09531330432874403,0.02273365969883812,0.07324023783319737,0.029980116239389457,0.12399947352356015,0.11481151435828499,0.03977737841468971,None,0.06352780761968063,0.06283285194378697
SCAN0,0.0017370044318776195,None,0.04075222563865257,None,None,None,0.027974596064025026,None,0.06318559637531462,0.06694376210449812,0.02296599820906571,0.10289441656211791,0.019921790112765816,0.1198416595610779,0.04498440624293706,0.0011501195345581551,0.034054607309872836,0.013999296506056658,0.13055887816786313,0.04055936906170528,0.20282022585346104,0.10916472196341485,None,None,0.041677253729887405,0.05581431080095523,0.03092901795245158,0.04864840511160503,0.04556466404262794,0.05133868495637037,0.03953267016393312,None,None,0.0574755750725539,0.1016313316512127,0.0646379550945659,0.07312740495711693,0.1421670041860578,0.1613749354933833,0.004325952880470868,None,0.049692821642197633,0.06285770816983294
M06-2X,0.00046545363073352065,None,0.025242886844588974,None,None,None,0.035220668067415216,None,0.005438088474203881,0.02957127975997132,0.11667121062327813,0.07376858300476453,0.14001886863183016,0.10745442074631427,0.05815653067966397,0.016143562838733107,0.09063487115830329,0.13671674849086293,0.060094783714912274,0.019583025988245392,0.03464756149016791,0.05599049528319092,None,None,0.03256962805096786,0.0954175020827204,0.07204357279558146,0.11996595519165709,0.04831201950619724,0.003784140277954282,0.07486046070038468,None,None,0.09689769897782369,0.023409607202211885,0.07375014953655265,0.028882884563316318,0.12479800838295929,0.11668521244817479,0.039684274608895155,None,0.06267466220111498,0.06311108799855286
mPW1PW91,0.005520072039497064,None,0.14733522493965528,None,None,None,0.19664300587437128,None,0.1271434205982952,0.005662549146250479,0.039259199475981235,0.018521585072463882,0.05194682146629261,0.04908127922198255,0.041720080439718574,0.07252115362259359,0.04536107462467349,0.022120669584652843,0.09255481106861813,0.06210430154713299,0.22225503495206547,0.07463263902133015,None,None,0.04176227847107855,0.014441921209298336,0.02980209591891046,0.017055493015311594,0.06272574842240844,0.029175853010858864,0.04960217526186338,None,None,0.023852039525117483,0.10084252486884353,0.11135830165356235,0.06093684469959531,0.029472974797251163,0.14182368064958312,0.062834843915952,None,0.09562826625209943,0.0670530613864784
mPWB1K-D3(BJ),0.00045846864093124397,None,0.015594121690152975,None,None,None,0.060915533207696444,None,0.04677542612237826,0.10159449286016174,0.1173106513120982,0.09768373006433272,0.1333892545662417,0.13506101190798983,0.019537962137363706,0.07901729620745057,0.07577761274616698,0.09229177059704435,0.019335235827675705,0.0794030765631404,0.16934687317841585,0.12062552145543075,None,None,0.01256812249923678,0.06188750887896414,0.040214915231591444,0.0776778177926977,0.05289277297553209,0.0025673814426181592,0.1520562963235783,None,None,0.018185535302791926,0.03679476152552186,0.0040628235458685935,0.015913566690651693,0.17395513581152658,0.10716383474363486,0.001982112232929467,None,0.03174222570110436,0.06730571405571623
B97M-rV,0.007656795521314587,None,0.057011289528928755,None,None,None,0.0428026580664282,None,0.04844735790635034,0.10720576109542669,0.0037046296384940433,0.059582047342810064,0.028163537413275663,0.055317330386730604,0.02735330738736877,0.02233337036635244,0.0735826924075826,0.10648444784198624,0.05852695528283662,0.005613914064266783,0.01206059742016854,0.22847801638233273,None,None,0.0952755047713558,0.16202282937871826,0.043867573337916146,0.14539715769696868,0.03987360260203357,0.09171852388535329,0.0589719801370352,None,None,0.1413412509383346,0.07241296844995737,0.08552541017434223,0.11575018815408959,0.10662436610341768,0.01384816723467788,0.020333268458312348,None,0.03167590880065291,0.06778010650549435
MN12-L,0.0011949098048679957,None,0.07858482759090507,None,None,None,0.05659270985880526,None,0.08547247778612185,0.16951381528078382,0.06487475427051087,0.14958493670421827,0.01589993158777379,0.1341940349366083,0.058280938353451744,0.13658576125845995,0.07654775795380249,0.0005097348960909244,0.04733516496850844,0.15503004980159918,0.02459219271353212,0.09011335904628169,None,None,0.09090541651711997,0.03075909299895874,0.014837284450347705,0.021617634383959194,0.1416430506787238,0.09255129340745982,0.07622896554667982,None,None,0.07324043936433723,0.01714436738797115,0.04761634002380086,0.011674615616092076,0.07523247593707315,0.05860310228961458,0.0496582159929742,None,0.03657169681044672,0.06822472963180877
MN12-L-D3(BJ),0.0010997787511041566,None,0.08274147779110101,None,None,None,0.06086516632991188,None,0.08467340686146997,0.16653298872796704,0.06405367476410469,0.15016592730525583,0.014664702738241898,0.1343355260519893,0.058165700795096,0.1361326751215444,0.07602039830029031,0.00034565559700606627,0.04867232772256039,0.15461645284931078,0.021416445460348803,0.09585125281101957,None,None,0.09234806154215887,0.031191977392389585,0.015399752249921005,0.022100282985960576,0.14084010213036283,0.09487420001055609,0.06804715063887352,None,None,0.07074015252757548,0.017960600543007958,0.05098953591782829,0.011001196052422507,0.0736275720552283,0.058175341802599305,0.04978446056146218,None,0.03816260859051062,0.06829989228059935
mPWB1K,0.0007667139377368812,None,0.03309894319536045,None,None,None,0.08382004615152945,None,0.04884519867802353,0.12286081149601903,0.12193623012054329,0.09258244428100548,0.14041157811349045,0.13256491018576444,0.017179267101119864,0.08029338025274589,0.07751746884599368,0.09288114231036206,0.01677942412399143,0.08056177607290751,0.17465236419043098,0.13522223071005396,None,None,0.01873113180443123,0.06016142174887005,0.04350436532062357,0.072814027665736,0.058445234654660116,0.0023697025900724046,0.17591329262378563,None,None,0.00336041627683976,0.03119472343321088,0.007873416248417312,0.021399058394127434,0.17739848541613978,0.10356923329312133,0.002471922875616741,None,0.03039187902551346,0.07067413253557013
PBE0,0.005409487629282853,None,0.138671188649878,None,None,None,0.16911724073379442,None,0.1219664000452487,0.04633853898856905,0.047629627479662054,0.03793039095875042,0.05901853914510779,0.0685072282884006,0.05491092087727059,0.06692295502204156,0.04068846090912852,0.01760472006431779,0.13997652057121715,0.0733961345735731,0.25064853898599376,0.08877311922309285,None,None,0.03366110454818907,0.008197528206789833,0.027266186639569957,0.0024965808911646607,0.06297461300118454,0.006947584173379062,0.056258785756193586,None,None,0.007307391749824728,0.11522287356008801,0.1321126813365483,0.07534230135106884,0.04452675393846625,0.18427120338359088,0.07601935770417234,None,0.07538817930794121,0.07298447305292188
PBE0-D3(BJ),0.0049499959297274135,None,0.10610296605316612,None,None,None,0.12368186818574056,None,0.12544785105229753,0.08821990405550478,0.038484714052635184,0.05013444807101539,0.04528325573774027,0.07562567066423331,0.06076268618768118,0.06901217828550266,0.04409392952409937,0.018779574980943074,0.1500003214043063,0.07569058893331512,0.24476227506183892,0.07099882050195211,None,None,0.04533753533587651,0.015123523398962368,0.03476054089898484,0.014386357217894637,0.05250945142658515,0.01239539080737518,0.015211286833727024,None,None,0.03728050394838509,0.12769894943277316,0.1540800663176691,0.0877795601614875,0.040356538860386766,0.1966621211795522,0.07616991837977875,None,0.07693793928771546,0.07433502288027666
mPW1PW91-D3(BJ),0.0046041145463830615,None,0.06519829160295408,None,None,None,0.05791785735383215,None,0.14496507531827882,0.13868004120797991,0.0169294892625373,0.08193966301433428,0.01540925290024294,0.09941901405538757,0.06927422707042688,0.08399928677562016,0.06544821717380801,0.021627928275634884,0.15940710646251233,0.08223029381202338,0.23186638171040738,0.08967042330233198,None,None,0.07618628589626679,0.03716872209919429,0.06503107914197574,0.04427236844512705,0.03480807381336731,0.02454369176290404,0.07298393545451122,None,None,0.08305142571126682,0.1590291322451458,0.20332275455190688,0.10855795390468853,0.03224266537746829,0.23096997130089192,0.059106229042429424,None,0.11742257312403918,0.0867901101786212
B3LYP-D3(BJ),0.005753815242960422,None,0.05083377994453304,None,None,None,0.14393511728192923,None,0.1861272757346218,0.04662397635863721,0.030173939385452982,0.08209351066143955,0.03923112128951922,0.0814415016205149,0.0074781171550282865,0.13610191219660306,0.08740889726541404,0.10787810418134028,0.052038837772686114,0.08295096597555762,0.06913934434967517,0.12637597818171353,None,None,0.11902394663321365,0.13602192850807426,0.07243852291094184,0.1046300042218844,0.01851674347437713,0.20386271972531672,0.13428842232205931,None,None,0.1253120764421763,0.05677478911837425,0.031549485903633594,0.1372970699293206,0.21056837117906632,0.033873009283433037,0.04194025477380935,None,0.1905501411769093,0.09225730250625677
B3LYP,0.006552660313215302,None,0.11655346340594408,None,None,None,0.23839776990059766,None,0.18121863305743766,0.1365231982842272,0.012131058705108184,0.11117374063444839,0.011158102241225936,0.09954633449683703,0.02262754164575145,0.13207795295116387,0.07989121467292747,0.10324272382570752,0.08317148487236782,0.07835426117961275,0.07290283879483339,0.09894359712355268,None,None,0.09445141568685751,0.1541806290726198,0.05484505754949389,0.1318178309866124,0.0010555648282997937,0.19761318089143184,0.05407913639990159,None,None,0.1865439388063277,0.027840491166234233,0.015060809588826125,0.10959879267595611,0.20432207594316973,0.06487765123230907,0.04219591404016269,None,0.1895487317256673,0.09726555614683838
SCAN,0.005659647472159566,None,0.008008790882102925,None,None,None,0.02333784295634953,None,0.1985802953884511,0.1821027143922805,0.09215681733962029,0.06469267207822992,0.1291662622622142,0.08397046927118938,0.08273092288651417,0.11218135278849867,0.18308650352074535,0.20409269748285022,0.2172842413103293,0.14196955101853564,0.15277473873352634,0.09124464306813543,None,None,0.09877711126207048,0.09608749829682446,0.10721066482493431,0.11931816554984714,0.0019423940214410437,0.020219397573891944,0.14139724002602744,None,None,0.011862258582142068,0.1465027560994108,0.11826451959993195,0.25399730040410057,0.11010926207254143,0.1824685025557265,0.09833738606432152,None,0.03296858091289376,0.10976572502180744
SCAN-D3(BJ),0.005514613431915393,None,0.016349699959714917,None,None,None,0.03416917201501011,None,0.1998706599761012,0.19146918031765567,0.09445422958376579,0.06231707059945903,0.1324776012022507,0.08272696271376931,0.08372364918089285,0.11277211500403637,0.18399908135721635,0.20387297359073325,0.2178949984613412,0.14256250919418673,0.14903129908999066,0.09682740464246205,None,None,0.10161647663142034,0.0950205773968372,0.1087793938702695,0.11682454278747861,0.004752403734489042,0.022571284319322628,0.15363792368359605,None,None,0.0044101745102476005,0.14911812266636507,0.12384031505528219,0.25666506524375,0.11167541692144714,0.18457765272765456,0.09841538754273657,None,0.034196492618245374,0.11175420156342636
TPSSh,0.008335499538818021,None,0.09263992181901207,None,None,None,0.14731257992382968,None,0.2184584788756193,0.015911099814310558,0.04099116205627997,0.21147694474538462,0.0482609223336376,0.20881199415840493,0.07105663363594224,0.11440405069046099,0.16270967657058913,0.24115564743042314,0.12428134968881265,0.19686774506743382,0.10520096920014464,0.0841631891506581,None,None,0.05495873262048001,0.17406466573159055,0.07717572560429709,0.20324321984440966,0.02796242994976159,0.10235460298640515,0.10207063629868543,None,None,0.09911966445972285,0.08255367761947038,0.0757049158298429,0.19120107370372844,0.1807787617786146,0.12067733435665337,0.11291168128976209,None,0.06725060197489,0.11762704964837736
M06-L,0.0015565763479196107,None,0.10688588633661678,None,None,None,0.03291301215737991,None,0.1319688589750203,0.22767028875400314,0.06287964707642804,0.18847188839847817,0.011238001069042776,0.20056434398930847,0.02333248561704421,0.03741733739745387,0.04372697835320013,0.1012503268874823,0.14918976718766463,0.11645340763583936,0.09624642400429251,0.27286137715841796,None,None,0.059196255096953136,0.22473763412968417,0.015015331362449934,0.20540006071712014,0.14591956859703878,0.28560314486763655,0.12552041671584033,None,None,0.23852738373826704,0.06586511375961007,0.16336155724968116,0.1507963325382279,0.164269091103098,0.005339124358948885,0.06101622169880544,None,0.17731567814470994,0.1216409225444895
TPSSh-D3(BJ),0.007725596826320214,None,0.04849767581279491,None,None,None,0.08546853453215517,None,0.22308161954396943,0.0727677853921018,0.053393078699967934,0.19478040522221932,0.06689675302568109,0.19904785538850525,0.07897888171867845,0.11722913279588082,0.16724949320927707,0.24280386913998353,0.13828000951485855,0.2000070045516765,0.09795158829024067,0.10806731015216083,None,None,0.07077723917764388,0.16449849534065636,0.08739061849311763,0.18702190293461654,0.04207050681662345,0.10946641394210742,0.15684253951231622,None,None,0.058462004215640684,0.09954358052562849,0.10527784357439948,0.20814416211635334,0.18625643020457142,0.13773639231382287,0.11308196750974885,None,0.06914855086569292,0.1218107887924816
M06-L-D3(0),0.0015613791602719857,None,0.10578410763218217,None,None,None,0.029735014519538597,None,0.13189539908026943,0.2302206772189832,0.06380569455575676,0.1895917191437828,0.012315362981995441,0.20150564618025602,0.024115063711323177,0.037509363631912616,0.043886211302462404,0.10069981849702335,0.15085511574790494,0.11631554652026194,0.09394748520159245,0.27308104390596183,None,None,0.05887916065271536,0.22602716060672498,0.014622085814763512,0.20663425825436169,0.1454207455394726,0.2870007332560177,0.1274766741957141,None,None,0.24020974486932184,0.06501946507980283,0.16394354651029308,0.1496256382450552,0.1651709585331896,0.007558769141481923,0.06122140109753075,None,0.17839822654948162,0.12200103804179394
M06-HF,0.01491940117251943,None,0.17201401912303457,None,None,None,0.17388599776668695,None,0.005946080992910333,0.3719762144686102,0.024945341838162622,0.11558267332524919,0.10766529499757342,0.17993624595056965,0.2095187758109401,0.14155190662908032,0.0349741647053699,0.0570585015789462,0.2757432130383859,0.05791342852567291,0.01880307314835427,0.32866470453854674,None,None,0.05337554068338067,0.3098703822144345,0.017825973964328806,0.23703164565384635,0.1627805804800309,0.14651217009242534,0.0006244661996850937,None,None,0.35398442646276257,0.005421785401586283,0.4215830973101203,0.009089426834624948,0.10701975584560312,0.20273429883002503,0.020538687316990774,None,0.011857302534043037,0.13597964304482812
B97-D3,0.00925606392180149,None,0.010259740331545709,None,None,None,0.10311460769433732,None,0.2991269381263913,0.026636030247052918,0.08839062352335873,0.23418043074999254,0.10319029519727807,0.24417156216644212,0.03513556927060673,0.2620976739209096,0.19381960758722427,0.23118192101753365,0.03629284687756358,0.26003268351251557,0.007213188559102378,0.32727116466621786,None,None,0.13573610005715406,0.2739491979636702,0.11029630152715078,0.27107841822372036,0.019524188415895278,0.2948390477760015,0.26289538182746197,None,None,0.17545190004428252,0.10072647368864204,0.0879210711322256,0.2095766327979454,0.3619122975953135,0.015089192111439224,0.1150107605226353,None,0.22355090530580052,0.1602790255112254
B97-D,0.008622566203619852,None,0.05450525087835456,None,None,None,0.16092150719668505,None,0.28790174037753097,0.022492675542927443,0.08434785031662638,0.2419082914768131,0.08340680193983396,0.23841369795576706,0.03528570817010663,0.28419764100692446,0.1927892669758154,0.20385619504136174,0.07944986605205591,0.26649620735586105,0.01224484036841842,0.32709692735004414,None,None,0.1288584159859286,0.28649430915816354,0.10817295788935512,0.27727458189793774,0.003508367769969516,0.2901370647985985,0.21327488507408335,None,None,0.17184373643282033,0.096031783365109,0.09707104315946273,0.17529529746541272,0.35642879504548736,0.01426888541098382,0.13637097481430419,None,0.24937360143927265,0.1621356791848636
TPSS,0.01069664088065598,None,0.08372641957745386,None,None,None,0.14756197784628328,None,0.2934653097527015,0.05735437766809165,0.09068716772343405,0.3139954942374915,0.11040155565758658,0.3268253842102292,0.09608897465588855,0.1811678246835335,0.2307519945193338,0.3522829151572623,0.1601973146310824,0.3036674124164554,0.07243156455993986,0.18917662129262272,None,None,0.07961618490518213,0.2616112879750411,0.11007025914888112,0.2948382534982991,0.05602114124304106,0.15520617048961582,0.1867604506626861,None,None,0.1444003102663406,0.09987182348103034,0.10573829583766284,0.27997464164567215,0.3272106168819607,0.1235782138164225,0.16711302675291512,None,0.06721170327851342,0.17124066654229095
PBE,0.011377957192775557,None,0.12858955542991593,None,None,None,0.18240900281228278,None,0.30930413778410004,0.16268276816032906,0.06764749303512696,0.19100719358555876,0.08568124776086591,0.19480853696006356,0.11555898170093676,0.24288559829483444,0.2040413495866199,0.2754673534075102,0.2340453616488993,0.34560937727378827,0.19273119657523707,0.16719938034208984,None,None,0.09496492745810227,0.19271264903597624,0.10459379618818905,0.20647533823598363,0.011255235659764287,0.13762890407404302,0.1408531344774065,None,None,0.10171423879494182,0.16532076983592534,0.22493782537283763,0.28860172213213015,0.31611370183740545,0.1986578297458665,0.2220934835787637,None,0.07899398641264513,0.1748738760747161
TPSS-D3(BJ),0.010058740357493377,None,0.03499032053140788,None,None,None,0.07843848839020422,None,0.2981732411423466,0.12134999580268058,0.10433776925395549,0.29431054162236836,0.13108300878795232,0.31493925148885893,0.10568479730997105,0.18423977677324951,0.23597724727615216,0.3544760288246303,0.17831564436292124,0.30719971880819325,0.06625524343850413,0.21266832087364093,None,None,0.0973226320002709,0.24973086148361115,0.12204568607857066,0.2759125887410231,0.07128187124618644,0.16175033531787814,0.2467664312918038,None,None,0.0990187999633596,0.11966011682847816,0.13900393029107105,0.29947288051741433,0.33259687133044447,0.14438145701041946,0.16707897168555927,None,0.06900528556475828,0.1758602141998556
