method,aceticanhydride_vacuum_forward,aceticanhydride_vacuum_reverse,amide11_vacuum_forward,amide11_vacuum_reverse,amide12_vacuum_forward,amide12_vacuum_reverse,amide21_vacuum_forward,amide21_vacuum_reverse,amide22_vacuum_forward,amide22_vacuum_reverse,basicepoxide1_vacuum_forward,basicepoxide1_vacuum_reverse,basicepoxide2_vacuum_forward,basicepoxide2_vacuum_reverse,borohydride_vacuum_forward,borohydride_vacuum_reverse,carbonate_vacuum_forward,carbonate_vacuum_reverse,cl2co_vacuum_forward,cl2co_vacuum_reverse,diazonium_vacuum_forward,diazonium_vacuum_reverse,enamine_vacuum_forward,enamine_vacuum_reverse,epoxide1_vacuum_forward,epoxide1_vacuum_reverse,epoxide2_vacuum_forward,epoxide2_vacuum_reverse,ester_vacuum_forward,ester_vacuum_reverse,furan1_vacuum_forward,furan1_vacuum_reverse,furan2_vacuum_forward,furan2_vacuum_reverse,furan3_vacuum_forward,furan3_vacuum_reverse,imine_vacuum_forward,imine_vacuum_reverse,iminium_vacuum_forward,iminium_vacuum_reverse,lactone_vacuum_forward,lactone_vacuum_reverse,Average
M06-2X,0.013274113797241636,0.042007381193573466,None,None,None,None,0.029099830670241373,0.26100466201642847,-0.002996164916964947,-0.015594429230135586,0.48874146612543123,0.06846137966687096,0.4401437878244347,0.09549712152061215,-0.054188699326167294,0.0023678254778391242,0.2818419228338159,0.11235153890902136,-0.04161579525753479,0.013950307358235004,0.03573814860528823,0.03588452356432924,None,None,0.20583377063569017,0.22653626913926667,0.3220271337503124,0.3043428400425468,0.11077840839337971,0.06695174614197956,0.0674584378413907,0.4431471762271471,-0.13173662104692502,-5.546393060576329,-0.12369801808963558,-0.09850842039699259,0.03671073450464662,0.08516499513995311,-0.08708182780595264,-0.022034611685781864,0.02821764019062002,0.04449451133372783,-0.06282833265078877
M06-2X-D3(0),0.013349547719199262,0.039578778140557776,None,None,None,None,0.03238102379863359,0.2591725676717185,-0.0027848545460123914,-0.014136917496574095,0.49186555550367084,0.06778971195561691,0.44297641509040797,0.09500515654142638,-0.05358891533724213,0.0023239447955195145,0.2814486290034257,0.11252007240248706,-0.040981174955083396,0.014002907222265921,0.034422184033275946,0.03592058394056971,None,None,0.2073111185844557,0.22428160260911675,0.32322016022142136,0.3018152389370671,0.11162337084331075,0.06529310646117409,0.06623373198303908,0.4434140352327374,-0.1259180661812989,-5.464071067385371,-0.12077484257006116,-0.09794268169207411,0.037219692482821885,0.08482408392892317,-0.0858226965105042,-0.02209203933446182,0.028777736704070342,0.045106814434293103,-0.06017320793798547
mPW91,-0.36167385645337735,0.27162035800150275,None,None,None,None,0.2268390614034975,-0.5871543354507374,-0.42924492842212914,-0.07583112676888878,-0.3272552301338671,-0.12579618224381128,-0.254955659477309,-0.11550329964620558,-0.0866382262972344,-0.15580049453698636,-0.6164767336392494,-0.1557119333228449,-0.10632103481542177,-0.177603243523179,0.13463847571019422,-0.07507504964272485,None,None,-0.6023754382159785,-0.3947700318469387,-0.486322979622239,-0.45680484782757497,-0.01528794240935196,-0.2244840568473936,-0.12249207225147382,-0.5285154315964721,-0.4064441293892561,6.235606308431017,-0.6897634856722223,-0.2528716400421903,-0.15507201446144345,-0.15768535779770398,-0.10864191426904904,-0.12318983314232387,-0.2571283472625811,0.04131540199739237,-0.04785753476345986
TPSS,-0.33124713649992243,0.24264742931410085,None,None,None,None,0.15068901892950098,-0.6459240125986089,-0.39787852214757574,-0.042339019691182964,-0.3724888253350361,-0.19290405765102336,-0.3006389130720818,-0.1864658280058884,-0.08334234733545774,-0.1106169271469607,-0.6769120084568755,-0.1959791726739792,-0.09385616883775609,-0.16134265613735754,0.0650720221197714,-0.08097441103341477,None,None,-0.4653824137929197,-0.486240667350399,-0.49436135128849823,-0.6090508671806567,-0.09711132666407939,-0.20765506633658443,-0.15605031080446768,-0.6623346894137757,-0.5422270865510052,6.745738135571475,-0.45592068248026707,-0.13657702069886862,-0.15423370838352257,-0.15162700326572573,-0.08793332240520084,-0.09781557530162306,-0.2550530325797982,0.018363352344290266,-0.04749928257892708
PBE0,-0.16991613117598028,0.28028518704088484,None,None,None,None,0.17371453090150146,0.07467884825194697,-0.15706717650899937,-0.027922993694532383,0.18910707120468404,0.041897580375223065,0.18999900163447786,0.06642033169705018,-0.04928348887603432,-0.03708887014065236,-0.10752718496411244,0.010422292172489814,-0.0826316183280348,-0.03754822538757081,0.20111649552369382,0.053114619186913174,None,None,-0.1879923096791931,0.053087420950933495,-0.11833712591439169,0.050540492077698146,0.09316233322558361,0.03022592474239859,0.0488504988977849,0.003588540516319774,-0.33833618118630676,-1.0341102084829343,-0.5328446005906002,-0.16739667891065516,-0.038301965665002956,0.02654476084699757,-0.1309991306059834,-0.04427885200068692,0.018008937936669613,0.038772451220143,-0.044945706214118815
VV10,-0.33683357456336116,0.08395780602873218,None,None,None,None,0.056939227233341,-1.0163006794961904,-0.40453686999901256,-0.07112094743184944,-0.44467735314102624,-0.16792316896550225,-0.4069342296931184,-0.17230348543286955,-0.06234360690709706,-0.15489208494864415,-0.6651987340891357,-0.18546295629642323,-0.05370982393946045,-0.15901053447999736,0.039781622484387796,-0.1504922906629104,None,None,-0.8647626822795996,-0.5267841757307763,-0.6094530465970113,-0.5673014309929653,-0.16039684691027473,-0.36445981550831963,-0.23959668947990992,-0.7026553783627686,-0.43794564325366825,8.72372586745818,-0.5344969550702636,-0.1242176939752266,-0.19347217793619523,-0.21763948201713315,-0.016598231798649755,-0.09361406341584401,-0.3662759906641682,0.050328187256462716,-0.042129942599396356
rVV10,-0.338056469657676,0.08485346050735809,None,None,None,None,0.06646602637469143,-1.0280281509642852,-0.4055258413730376,-0.06360268438648224,-0.4384102877558526,-0.17049787928942522,-0.3993135379104697,-0.1742731378622303,-0.05935078671382303,-0.15522229821655087,-0.660412312395961,-0.18416079984006017,-0.048480097288407416,-0.15845009778857982,0.03773620979005869,-0.15182578657353113,None,None,-0.85954017034007,-0.5352132245343233,-0.5999516816939319,-0.5749440117335901,-0.15909128835076594,-0.3741669808998333,-0.23712954934251615,-0.703260953353757,-0.41011910980847094,9.14715277330485,-0.5169402974376404,-0.11751420854172834,-0.19156497616672294,-0.21904499494349597,-0.010891318051326704,-0.09244495799654093,-0.36795581045596853,0.054207248726654646,-0.028193555082317842
TPSSh,-0.25577186353387027,0.24923304664489565,None,None,None,None,0.15098434995216853,-0.39515892693492427,-0.29298797255725534,-0.01559639563438746,-0.16824900124624056,-0.12479032828859486,-0.12060469691759292,-0.11088551487907874,-0.06249379312999488,-0.06752322418728296,-0.47563378864332806,-0.1256563838058859,-0.07487619773138851,-0.1040208744958616,0.09029685241054258,-0.030447115721155205,None,None,-0.31632783814759624,-0.3119722351497632,-0.3421228754910454,-0.4078743849015716,-0.04047534665542509,-0.1168734116472292,-0.08437149915719712,-0.44507791505099886,-0.4723443908312712,4.4670795579113785,-0.38115816744027003,-0.10272345135140742,-0.10249530030422081,-0.07947295077829805,-0.08667613858497743,-0.06561339572053965,-0.15296428134853818,0.025287778302115184,-0.02639883541794696
wB97XV,-0.10903984462308927,0.09040087284146114,None,None,None,None,0.03461762752770971,0.12425089205269399,-0.014333954282436624,0.018900178110954454,0.3669230659244382,0.03270748068216662,0.34465133729656705,0.060547479495174285,-0.025891158145264773,-0.00591865670084514,0.16383237103399492,0.051955437928852925,-0.04115190481362015,0.006805250019965252,0.017734313182496266,0.03511728585062377,None,None,-0.016550596221520473,0.08130525080397005,0.0781746677414534,0.10919723440895364,-0.06570774652586464,0.03459388083881878,0.05049147266200132,0.11339809367822587,-0.2861651012714391,-1.7032672496342196,-0.22717031873046037,0.06434264295553377,-0.006622068315986492,0.06329388134020987,-0.08812864592236028,-0.010402099623949048,0.05191435642548133,0.0026412562270610607,-0.016737583771729122
B97-D3,-0.2907982081003788,0.07576543392296672,None,None,None,None,0.10022123033943517,-1.097133416321833,-0.40346663591038606,0.004232376299295844,-0.34375677204161575,-0.13812524964936082,-0.26834976748718214,-0.13232542068893796,-0.032878060280748474,-0.16279391736218016,-0.567107177953823,-0.12370497500773842,0.004939716424693856,-0.1388730766352866,0.016155596542024694,-0.14928862621495312,None,None,-0.776080905438164,-0.5062878244977483,-0.4924709803428909,-0.5549461032687332,-0.05082535272740695,-0.4146169213027226,-0.2188389775519258,-0.5904929860539126,-0.41466746205178606,8.388154048036915,-0.47083124763598483,-0.11895627782536336,-0.12322417139296,-0.1676980237793687,0.005225264834469652,-0.0658054304890926,-0.40705102824634304,0.1273417114401385,-0.013871100511635773
B97-D,-0.272135650707811,0.0907981420588801,None,None,None,None,0.16371007188522393,-1.092884833041512,-0.3882368163856579,0.0019131258979075848,-0.3291727342951384,-0.14333583924878876,-0.21532073037525146,-0.12865722730034418,-0.0330070575239164,-0.17697822171805608,-0.5639819895934703,-0.10711168645455713,0.02681723955061765,-0.14225313426443773,0.019971903704709585,-0.14920176033524557,None,None,-0.7371891397529704,-0.5314075168250064,-0.4834127226477485,-0.5689801358595725,-0.020765628924375654,-0.4076550351168001,-0.1780567034447522,-0.4998012290658902,-0.4059471683863176,8.20068150994817,-0.45052877776559186,-0.12910802231669918,-0.10732255199385678,-0.16535700316662444,0.004674016026281098,-0.07898068939259853,-0.39776832291770503,0.1458746815883755,-0.00694771217112585
mPW1PW91,-0.17269107286357413,0.28404684411968795,None,None,None,None,0.20426714206586497,0.022568187184400543,-0.16413410106182577,-0.00480544300607566,0.15444939426049412,0.02809146782433592,0.16768871947180203,0.053567960492861465,-0.038380564786377976,-0.04055775115881178,-0.12563740404605087,0.00843781912365766,-0.058641553750072746,-0.03151042472756714,0.17974129367531227,0.046058432087656594,None,None,-0.23004734798639281,0.0075067828630704546,-0.1259986051368465,0.00630869308727432,0.0953926211450124,-0.000549742965397974,0.04348620990313132,-0.028903716543499,-0.2791941320604251,0.6034472988885946,-0.47074862638713727,-0.14413458019892944,-0.030932934473819073,0.020874430736060122,-0.10210992758125792,-0.036427907419535034,-0.0029918628584564675,0.05343579466814719,-0.003028572428185798
CAM-B3LYP-D3(0),-0.09498284398442236,0.14297575425764525,None,None,None,None,0.09869451907590165,-0.15576797783903712,-0.10522252991818631,0.028563074617368234,0.24298810583042024,0.02577943960801035,0.21769222672734406,0.04630530250092308,0.006704264882988743,-0.026788627044537435,0.0767029592001282,0.03605589056792639,-0.016044239650266478,0.0008951780582262383,0.053288550439012636,0.03322583969718123,None,None,-0.36078651740918194,0.037896230562192885,-0.12448841182853453,0.0818623318178795,-0.028348904750953197,-0.11993962431278647,-0.013215243198638628,0.05651887219870554,-0.2426214517573431,0.3139529197492864,-0.22639940275829945,-0.02396093320619736,-0.0354307370869537,0.0012946836757206143,-0.03630512845084288,-0.01616796316569122,-0.03906929009495548,0.0905919072260624,-0.0020431048823306664
BMK-D3(BJ),-0.04764073137496699,0.05626536738425907,None,None,None,None,0.031260051616348185,-0.15795344097612027,-0.01034694225387003,0.08084467506928364,0.1690638528356005,0.05225355782895776,0.14072965770448134,0.06433585444304224,0.02767902246257702,0.055002931762058165,0.21359927308640253,0.07803447837538521,-0.013447415735152754,0.03084142284266989,0.1211094684082847,0.02574423756692963,None,None,-0.1040745145052537,0.08030695029979582,0.0407379190773902,0.133007216096142,-0.0687619657937416,-0.10693596916300176,0.0898377535489839,0.21905295455762394,0.0031969158513269684,-0.8269085559059625,-0.2861184949290846,0.08656176801343016,8.04851003197147e-05,0.04949686578758369,-0.037638517974657226,0.01894198902301912,-0.01346458538409664,0.07570842370091868,0.007511165512414057
MN15,-0.04110459562457489,0.06920593280166439,None,None,None,None,-0.057523403728144844,0.12887579191858411,0.08558533386582952,0.017413117013859617,0.3658636080156686,0.04465534987466873,0.29605115318435166,0.06502549508365615,-0.036665414645113505,0.02532488332420931,0.2012583099752726,0.032101487121682586,-0.06513772491169324,-0.0017628296521587069,0.04662623858382144,0.010229824117833462,None,None,-0.0589525597155118,0.0702067660999724,0.09725756568375415,0.14739698572987542,0.11090533725155743,0.026066162824446626,0.06667770516185527,0.07343731873893336,-0.2564555402173356,-0.8357664535763033,-0.11168643398380224,-0.09596599719421567,-0.027957240921970748,0.03433995074919911,-0.11437056293454612,-0.07173582596607335,0.09416774591980964,-0.022481017081182095,0.008641846191329986
wB97M-V,-0.08822000570017115,0.060603476520469754,None,None,None,None,-0.00027911022787210373,-0.07135523940466675,-0.02105945065772442,0.01634576351048409,0.2599240403990213,0.015206970044720372,0.21999193022183933,0.030697941627994205,-0.026574599213005083,-0.015313544828707419,0.09512798833072922,0.022742823567301503,-0.0400911199235611,-0.011702231136356484,-0.05981634635002231,-0.005419277501115624,None,None,-0.17145576826269934,-0.014048283762706944,-0.0067579702316915595,0.018206898187032937,-0.017067908282804512,-0.04176103812328323,0.005114558342345766,-0.030584792542016674,-0.24336073558120694,0.904343794854802,-0.13968608396018833,0.024875915792462056,-0.01430697595064458,0.021343506606761993,-0.06006560020721133,-0.03519839345096957,0.009605291762565226,-0.00277366120684543,0.016312021201751636
BLYP-D3(BJ),-0.3319100089364093,0.05710304785376368,None,None,None,None,0.153755510629135,-1.1725086587684919,-0.46517069302514713,-0.027109230093984922,-0.4763185768774451,-0.174421044005938,-0.4134381039333164,-0.18043914389387536,-0.027546722900093808,-0.17494385390711165,-0.6390127979846167,-0.18177698797152894,-0.008973613119434114,-0.15928808683234788,0.0007597492999149029,-0.16689850552328492,None,None,-0.9904901630628045,-0.5999733947984941,-0.5954455608540233,-0.6005081550480661,-0.1271852452182472,-0.4871130159126599,-0.2588913514877729,-0.7423067780925795,-0.2943465752825529,11.344500541580627,-0.4198825999067654,-0.11896644300158297,-0.16996801317209737,-0.2406933645028891,0.031654847123469394,-0.08914782374642197,-0.4138854721773094,0.10787415222954377,0.026307996241087817
mPWB1K-D3(BJ),-0.017001898619492552,0.14074096155473637,None,None,None,None,0.05758205538728768,0.19022668265422446,0.07355374900868464,0.05856083684857288,0.4899762733107525,0.0847393424153206,0.4240038430324067,0.11208319950355579,-0.01924001356222928,0.05863034386123339,0.26254650691108194,0.08566269023601143,-0.021205501379158217,0.044513160438473205,0.13975371220938215,0.06769783220035087,None,None,0.09911262282251168,0.16398099721794196,0.19691575501236358,0.22080505901732495,0.1083190334259593,0.052832624018928936,0.13126813823267292,0.1339143373325252,-0.16132687703807738,-1.5298411478085219,-0.17904595047918087,-0.02210255662828268,0.023799449127870787,0.09953745403046407,-0.07955479109422373,0.0022429551298378675,0.14343664112554644,0.015591018108853773,0.045908570487936375
B3LYP-D3(BJ),-0.17645908080235714,0.10218413538870276,None,None,None,None,0.1465736850465399,-0.5869465286077001,-0.24435134420882562,0.022240876927033273,-0.06362555937348947,-0.03987986607615203,-0.05332689273215011,-0.03105787942335767,0.003022799311081946,-0.0785395441304195,-0.23451671348967135,-0.042959458477033995,0.013876233849954383,-0.04165459625804692,0.0628087941300219,-0.05115844919637805,None,None,-0.6546024349341159,-0.23292988759298078,-0.2990610299856897,-0.1904060593517784,-0.019926515550581766,-0.26818348880190285,-0.10797659646041831,-0.2922566055164737,-0.21558692726963474,5.870829342666242,-0.27531972870989047,-0.05431994620373285,-0.07117559588342594,-0.08598615950885856,0.017617244120957914,-0.02454168649982772,-0.18042398633278892,0.11486447119976348,0.04824569503507263
wB97XD,-0.1483256799394009,0.16243984607679351,None,None,None,None,0.12460734089330167,-0.16737224759843305,-0.06342119546128468,0.07153614855377326,0.3123200591511394,0.027346743772535795,0.3014449713700075,0.0557718634684079,0.013411190982933082,-0.027677776287818194,0.1602090594567627,0.061478206582078754,0.01090520822393271,0.012815007575490176,0.06517134615818529,0.02216249978095078,None,None,-0.24745841906070914,-0.0028562398918669514,-0.007704618375697861,0.047162219718615,0.005307319067317887,-0.1270437138037483,0.04654825298805864,0.10025883966496679,-0.15467253030888534,1.4445767237260971,-0.2747985122633354,0.005424737747949993,-0.01700848665466154,0.025989537097951536,-0.04283242291234468,0.006109516873699543,-0.009051495348344494,0.09287165311200381,0.052379026503789505
M11,-0.3944941800874718,0.011487246672648676,None,None,None,None,0.05897321246320172,-0.23132431685272534,-0.047010764706113504,0.03363174562421614,0.5686094735462033,-0.019093251252981513,0.49358096413643343,0.02270785634420041,-0.0494146557499702,-0.07030074999269686,0.35549458096087116,0.08526531114627937,0.009780642928666499,-0.0009157590079075574,-0.007196342523668969,-0.006131182663278134,None,None,0.1458202685210994,0.06318015136252461,0.4336336157856771,0.15566190753507284,0.019869526547739196,-0.16405398210062072,0.05666826549493197,0.20397201397677744,0.03924327298547906,0.36598619361763285,-0.08316186073736793,-0.015868544141236427,-0.019478997523412783,0.007910871160790665,0.017067756269568378,0.017263809271566045,-0.09855703424082754,0.06055771608402088,0.056093466134870054
wB97XD3,-0.13990610138593346,0.14611296535099852,None,None,None,None,0.11334514811267388,-0.06862332291433346,-0.036051293118990635,0.07431486415409998,0.3842013158958737,0.022539189659867807,0.363673260095295,0.05489529877733114,0.0031118734557857124,-0.020563289934184346,0.218049978283645,0.06803209632101931,0.0003070042327452504,0.013226353457785466,0.03946509818547151,0.02573254890923458,None,None,-0.1305604965721085,0.014042532062967508,0.0767692061242266,0.06664698771350572,-0.030556446265200637,-0.0907246877301598,0.053785980152596544,0.12434084660799974,-0.15388907870742277,0.9465146322282588,-0.22642835138337195,0.035622750293236666,-0.010899926863855823,0.03850299155149177,-0.04536223320731448,0.0020826595644519138,0.019402865737824952,0.07214049091014485,0.05620260304876822
