method,aceticanhydride_IEF-PCM_forward,aceticanhydride_IEF-PCM_reverse,amide11_IEF-PCM_forward,amide11_IEF-PCM_reverse,amide12_IEF-PCM_forward,amide12_IEF-PCM_reverse,amide21_IEF-PCM_forward,amide21_IEF-PCM_reverse,amide22_IEF-PCM_forward,amide22_IEF-PCM_reverse,basicepoxide1_IEF-PCM_forward,basicepoxide1_IEF-PCM_reverse,basicepoxide2_IEF-PCM_forward,basicepoxide2_IEF-PCM_reverse,borohydride_IEF-PCM_forward,borohydride_IEF-PCM_reverse,carbonate_IEF-PCM_forward,carbonate_IEF-PCM_reverse,cl2co_IEF-PCM_forward,cl2co_IEF-PCM_reverse,diazonium_IEF-PCM_forward,diazonium_IEF-PCM_reverse,enamine_IEF-PCM_forward,enamine_IEF-PCM_reverse,epoxide1_IEF-PCM_forward,epoxide1_IEF-PCM_reverse,epoxide2_IEF-PCM_forward,epoxide2_IEF-PCM_reverse,ester_IEF-PCM_forward,ester_IEF-PCM_reverse,furan1_IEF-PCM_forward,furan1_IEF-PCM_reverse,furan2_IEF-PCM_forward,furan2_IEF-PCM_reverse,furan3_IEF-PCM_forward,furan3_IEF-PCM_reverse,imine_IEF-PCM_forward,imine_IEF-PCM_reverse,iminium_IEF-PCM_forward,iminium_IEF-PCM_reverse,lactone_IEF-PCM_forward,lactone_IEF-PCM_reverse,Average
M08-SO,0.0029716198589183024,0.005599892412628629,0.11697908994671091,0.12377454733917444,0.003925518029168893,0.035353858336491274,0.011630877982879236,0.026164664241167555,0.042213229646278674,0.06079894211305779,0.14589371452457026,0.07487257828878337,0.15504290754245928,0.0647431609280617,0.06318474119047486,0.0834351929713334,0.20163567764013005,0.005709968134982148,0.04565232819519333,0.10541954391619565,0.06836779027092678,0.13219748990624164,None,0.017642965052083445,0.04719786956471527,0.013473425703476597,0.05046998570967433,0.07823449282412599,0.19893826392093325,0.22531786457518485,0.07296031487112435,0.03764038319529944,0.05496456486113372,0.06916191262775127,0.002031626433992642,0.0959199994602356,0.20060859809227752,0.11766147103126065,0.027721505931460753,0.011354318942738036,0.003599627578982143,0.00012566600056687776,0.0707461509705572
wB97XD,0.003765032966578963,0.07506606319462754,0.014714143010524436,0.10777125632458404,0.040834244438252565,0.20922036392904267,0.1568025423405238,0.05754766165996479,0.06085508808691932,0.07752907683237936,0.11793970453469474,0.06287914829575095,0.13609259469924737,0.04601994626572016,0.026760291126696867,0.07851666439282304,0.13797679785772896,0.04440375170888031,0.023849474217311036,0.0546307039340255,0.08839025234658764,0.010214259085837375,None,0.04598096985247667,0.05932865181841121,0.0075054051279760305,0.0014329488528524166,0.028865385867652426,0.17495507475443392,0.22757028820890637,0.09149741988311824,0.026360591214403963,0.017127970320079112,0.05792605073387719,0.048859816853482986,0.04144316306192845,0.2085038851205632,0.11143634898653754,0.025537544124320903,0.02757524128908366,0.0006089610165222212,0.09838681029794884,0.07152881923495796
mPWB1K,0.00027232244924006184,0.0848997080407425,0.006043303398220314,0.036302288409609626,0.08348336282945414,0.17634941178458632,0.11832799557488399,0.029979858181618704,0.043496168243752804,0.07897044836282616,0.17313380350179192,0.004776071159287437,0.18994147362029126,0.03179761814432634,0.009822655168526968,0.054814150613855535,0.17064071478688986,0.008424754273081795,0.036076382436475436,0.11510641863237929,0.18852798937624748,0.1154629392249518,0.1318906984797347,0.03675363195413704,0.005306820619472092,0.06955805791758914,0.04657334588325706,0.09650521455705764,0.09606394442180714,0.10605342768507149,0.21628182804251836,0.039827962064899615,0.02733109699837278,0.016471042046180606,0.024062421779916122,0.028025673431498206,0.13067956411880594,0.04811809220090871,0.07631207635147726,0.022622393693727354,0.022804930286988576,0.010497663907090317,0.07162832677746547
MN12-L,0.00015587341789105268,0.037642529542928765,0.11772707418448583,0.1036506367460246,0.08138784849358195,0.0056081205969731405,0.022084760435450723,0.06302110687551879,0.08012344735185112,0.12562345214759096,0.1160723276517595,0.06177856358250023,0.0654298270945746,0.03342674289517022,0.06563755028604465,0.1111065316195696,0.16967100389469866,0.10181563147953478,0.028038206656024432,0.18957469236107097,0.038467817899348625,0.10987265053138386,0.24909954811611798,0.021270689355793865,0.10432972770207911,0.02136245683023965,0.011768303887714217,0.04530882127528083,0.012866128397743478,0.2009744236826037,0.11659750096541255,0.06879577250638763,0.041426256613214245,0.09307189768735759,0.01001206573467639,0.02746408284071996,0.1404040068968413,0.05404791727815793,0.03134594534797051,0.029507745174863584,0.018988749128561334,0.0043178461221570616,0.07216372098304452
MN12-L-D3(BJ),6.074236412721348e-05,0.030141560191288195,0.12188372438468177,0.10749111224438196,0.08743485015913871,0.02653426680022833,0.026357216906557346,0.06533491942962608,0.07932437642719925,0.12264262559477417,0.11525124814535331,0.06235955418353777,0.0641945982450427,0.03356823401055123,0.0655223127276889,0.11065344548265404,0.16914364424118647,0.10165155218044993,0.029375369410076384,0.18916109540878256,0.035292070646165304,0.11561054429612175,0.2440091795479541,0.0242193248240975,0.10577237272711802,0.021795341223670495,0.012330771687287518,0.04579146987728221,0.01366907694610444,0.2032973302857,0.10841568605760625,0.07004789147363538,0.03892329217795123,0.09057161085059585,0.010828298889713199,0.030837278734747398,0.14107742646051086,0.05565282116000278,0.03091818486095523,0.02963398974335156,0.018700028010502617,0.0027269343420931592,0.07281446127048793
BMK,0.0009451210273935659,0.06491444769625224,0.0016981222134443443,0.07914468120877964,0.05698758183193175,0.25112037696979633,0.12435858876343299,0.040094971753293566,0.02202117668797455,0.13675080858528307,0.08500335523218616,0.03658491125477316,0.0891925903154556,0.03922281882217939,0.04844190470634304,0.053330734747965146,0.16064597572947176,0.014553284011691824,0.015142097310975806,0.08791929936584998,0.16537426354768955,0.042768435160090656,None,0.0022440147426575777,0.022337490985974307,0.030995392473887162,0.015450913948330902,0.05837627434129126,0.2283056938919564,0.20549111063305153,0.18972533296854616,0.08119167106117578,0.05676181524459543,0.047523113464830624,0.03994058933327777,0.13946250620800718,0.17027409401321628,0.06313454116714076,0.007791139809452989,0.053299837605048,0.001534951719413607,0.06858885788340362,0.07557670459603687
wB97X,0.0033758827361398177,0.06399352140176383,0.023967025359030072,0.10104405946112748,0.10506425341376892,0.27714577082056163,0.11674200905872428,0.0371202568793923,0.0030601013146872563,0.12088487527914708,0.16178001284241111,0.07367532566933341,0.18464840188859005,0.050147262572935565,0.021527171553342567,0.05406595071966354,0.17976021821065127,0.020396453241726294,0.01748150865394696,0.07731941142611895,0.03640537609653331,0.007475437118014145,None,0.025764201939001054,0.02538883860403232,0.010118142435132324,0.030962554826928296,0.04998946235245983,0.253007051770276,0.21837438061618705,0.10431734989272524,0.04778148965138199,0.038635531622053625,0.0654383100953935,0.01672817667778609,0.1443591078380999,0.22128418988766171,0.09688493582697841,0.006085765997012584,0.04383732087809606,0.008076618539112429,0.06888114641508908,0.0783657283312931
CAM-B3LYP,0.003433930094202265,0.11019511799318032,0.05190327222192682,0.1299251999455914,0.0948821638672206,0.3107301051923906,0.217099848218364,0.03080121196619857,0.09555202585406813,0.03505560802830663,0.10472326905305505,0.07373671730897424,0.11637745103801489,0.05929063039270125,0.0209546845145902,0.0875286691800623,0.10396632207939718,0.09422389850249993,0.029617144398990332,0.024846651095436347,0.09228079682044736,0.051520843191892526,0.0574156899265206,0.09473422296186161,0.06797860620911846,0.001769464504546056,0.018761127554507186,0.03616718954210873,0.1760944106313256,0.20522267017255913,0.06062567569159576,0.0075452822905964926,0.024537435896957564,0.07595656927538756,0.024050881426879812,0.028081116658896895,0.23485720083344055,0.17398439955530542,0.012704013858672165,0.012015166076967183,0.0004667491624286299,0.09198942376357022,0.07960959183216088
PBE0-D3(BJ),0.00391095954275047,0.10405355127179995,0.06696071945958536,0.05964488040419167,0.02633643501974693,0.08236894789826647,0.1581898176090951,0.014355830943937565,0.13079688148656826,0.13211026718869764,0.0896822874338838,0.037671925050702645,0.09481315124454108,0.025141621377204774,0.05340607425508828,0.094491407924393,0.049029316416796795,0.12008547156438693,0.16929727971679032,0.04114594637384335,0.25863790024765543,0.051239529016849944,0.01649948216889618,0.13479154257604015,0.05876184652083565,0.024520159567681457,0.03169156033635135,0.03807754410921627,0.1019997276498821,0.12081852108251907,0.05557982225245975,0.014630150169403453,0.02343561739209499,0.01744904562536473,0.1205666477794784,0.13392780913458818,0.23985818267442086,0.08892385435484432,0.16940496423790813,0.05601944756166814,0.0009949714168604716,0.036048396355111686,0.07969927367648574
M11,0.012098352785794816,0.0003093624218565651,0.036457297416837876,0.13174745760414527,0.024529494655895132,0.14590882134459843,0.10056803453912436,0.07221382801327614,0.050513349257379346,0.003745733084612516,0.17729546331693702,0.14426704703058665,0.19943599367399922,0.10960767367950787,0.05192194273014041,0.1495603834349018,0.1989132695878247,0.019755194831429186,0.02643389054162831,0.02544113311193369,0.007853204084215054,0.04642018010250981,None,0.07146200508756503,0.005219648899561708,0.026228371529135007,0.09617869405175748,0.08263951235219345,0.17708184974874838,0.25867439326639796,0.09070619128546531,0.0603365574973308,0.042040004298251964,0.03753085880887314,0.004795300213785208,0.023091517345109856,0.2403882117655755,0.18315584409904412,0.06235992830384835,0.05201621328043048,0.0128419982711216,0.03981374389835836,0.08052580368906556
mPW1PW91,0.00448103565252012,0.13479887129948293,0.10819297834607451,0.06755024925473968,0.048568102557936005,0.21787942869664365,0.23115095529772584,0.015108043838359413,0.13249245103256593,0.049552912279443355,0.09045677285722986,0.06928478804925416,0.10147671697309342,0.05168601281945554,0.034363468507125676,0.09800038326148394,0.04776217131622268,0.12342656616809669,0.11185176938110213,0.027559658987661214,0.23613066013788198,0.05487334753622798,0.034564712691320165,0.13324414454462788,0.05518658965603769,0.005045285040579245,0.02673311535627697,0.006635693876010044,0.09178343065405882,0.13759898328600276,0.0899707106805961,0.021951306590434125,0.0005902936722655454,0.043683497848137846,0.09371022321554877,0.09120604447048145,0.21301546721252868,0.09980741841797991,0.11456652370793903,0.042684373097841385,0.0004500549702892613,0.05473872331949565,0.08128128420378043
PBE0,0.004370451242305911,0.1327356947889035,0.09952894205629725,0.047316823661079234,0.05412603373094674,0.17901118195372157,0.20362519015714897,0.0025056363183789017,0.12731543047951943,0.09022890212176193,0.09882720086091068,0.04987598216296762,0.1085484346519086,0.03226006375303749,0.047554308944677694,0.0924021846609319,0.05243478503176765,0.11891061664776165,0.15927347888370114,0.03885149201410131,0.2645241641718103,0.06901382773799068,0.018524669960619213,0.12221185657916313,0.04708541573314821,0.01759416437550892,0.02419720607693647,0.0261877677824863,0.09153456607528272,0.11537071444852295,0.09662732117492631,0.009383980008496088,0.006105906688735149,0.012524066573195637,0.10809057190679325,0.11196042415346741,0.22742092386400223,0.08475363927676483,0.1570140464419468,0.05586888688606173,0.003417006429726405,0.034498636375337434,0.0819907761153036
mPW1PW91-D3(BJ),0.0035650781594061187,0.12664585966023476,0.026056045009373318,0.09286333573253328,0.016643065141623333,0.020494401245759925,0.09242580677718668,0.041016676294563084,0.15031410575254955,0.1825704043411728,0.06812706264378592,0.005866710107383756,0.06493914840704375,0.0013482779860505161,0.06191761513783398,0.10947851641451051,0.027675028767088158,0.12293382485907874,0.17870406477499634,0.04768565125255159,0.24574200689622389,0.06991113181722981,None,0.15119905893501678,0.08961059708122594,0.04656535826791339,0.061962098579342255,0.0679635553364487,0.11970110526309995,0.13296682203804794,0.0326154000357785,0.019937233050045428,0.04751569819235568,0.06321996738824646,0.15189683059185105,0.18317049736882599,0.2606365764176219,0.09703772783776278,0.20371281435924785,0.038955758224318814,0.0038740677865502903,0.0765330301914354,0.0879511710761784
B97M-rV,0.006617759134337643,0.026795809715541442,0.09615353612250951,0.12994638946389625,0.12160505413454376,0.027204122951040927,0.00829470864307366,0.1438607176695459,0.053796388340621074,0.0633153979622338,0.047492943742754576,0.1473884204645281,0.02136635809352514,0.1560846224281687,0.03470991931996167,0.0031458592725379163,0.019540553533313562,0.2077903444254301,0.039229996970352614,0.028930728495204994,0.025936222605985042,0.2482373078674349,0.13903749513303984,0.17280870108492033,0.10869981595631494,0.15262619320999918,0.04079859277528266,0.12170597080564702,0.19438278167850082,0.20014165416049717,0.01860344471830248,0.1877789088270145,0.01620017858865765,0.161172709261355,0.06528066679666261,0.10567766735742312,0.26782881066702297,0.23590475931864877,0.041105324176321956,0.00018279764020173275,0.01268542387474754,0.009213634131950869,0.09307806408378697
B3LYP-D3(BJ),0.00471477885598348,0.049253720997633595,0.011691533350952273,0.2584226825463499,0.07523957688423359,0.14745374585621077,0.17844306670528376,0.1637015834426633,0.19147630616889252,0.002733613225444333,0.021023633995795637,0.1698998837831576,0.010298774217281585,0.182208793661953,0.014834729087621184,0.1615811418354934,0.005714348675482131,0.20918400076478413,0.03274187946020211,0.04840632341608585,0.08301496953549166,0.1461352696668157,0.06287552127815657,0.282833520709633,0.1324482578181728,0.12662529233935518,0.06936954234830836,0.08093881733056275,0.1730259225508444,0.3122858500004606,0.09391988690332659,0.1233451708250082,0.005555103399858251,0.14514353476519665,0.04964248746507949,0.011397228720552698,0.289375692442254,0.3398487643942974,0.061130166225077116,0.02178978395569874,0.025545096132944152,0.14966059824430553,0.11249834747578343
SCAN,0.004620611085182622,0.08447872591494647,0.04715103747568369,0.12133474056051315,0.06150856022473911,0.0110289308022275,0.011170106467005008,0.11990013301156159,0.20392932582272183,0.2259930775254734,0.04095924395837168,0.15249904519994797,0.07963636675541341,0.18473776131262748,0.07537431095392128,0.13766058242738902,0.08996325757984917,0.30539859406629405,0.23658119962281332,0.10742490845906387,0.16665036391934285,0.1110039345532376,0.09072732413406127,0.28110246477507095,0.11220142244702962,0.08669086212810537,0.10414168426230082,0.0956269786585255,0.1564515730979083,0.12864252784903585,0.10102870460729471,0.16212924454445135,0.06149747334692985,0.031693716905162435,0.13937045444611604,0.09811226241685105,0.4060759229170339,0.2393896552877725,0.15521134561408242,0.07818691524621091,0.019225060724128423,0.00792096201971002,0.12224836602681208
B3LYP,0.005513623926238358,0.0990486890855353,0.07741121681236332,0.23682052353274227,0.026883705456450687,0.32653506863731246,0.2729057193239522,0.14083677193075156,0.18656766349170836,0.09263283515103435,0.03906651467614044,0.19898011375616642,0.03837179326557487,0.2003136265382751,0.029984153578344348,0.15755718259005422,0.013232031267968706,0.2045486204091514,0.06387452655988382,0.04380961862014097,0.08677846398064988,0.11870288860865484,0.13250733329595307,0.2578636625023525,0.10787572687181665,0.1447839929039007,0.0517760769868604,0.10812664409529076,0.15345361424816747,0.30603631116657576,0.013710600981168865,0.11184220998992082,0.03906504996439758,0.20637539712934805,0.020708189512939477,0.03521306677190702,0.2616774151888895,0.3336024691584008,0.09213480817395314,0.02204544322205207,0.021398190340003124,0.14865918879306353,0.1245054938689537
SCAN-D3(BJ),0.00447557704493845,0.07602342555354041,0.05549194655329568,0.1254745115246539,0.07036787912793462,0.03926174063531769,0.0003387774083444242,0.1233155201821214,0.20521969041037194,0.23535954345084853,0.043256656202517174,0.15012344372117709,0.08294770569544989,0.1834942547552074,0.07636703724829995,0.13825134464292674,0.09087583541632017,0.3051788701741771,0.23719195677382518,0.10801786663471494,0.16290692427580716,0.11658669612756421,0.10042392148644454,0.2844331619079259,0.1150407878163795,0.0856239412281181,0.10571041330763602,0.09313335589615697,0.1592615828109563,0.1309944145944665,0.11326938826486334,0.16331545477793108,0.06635034353792633,0.024241632833267968,0.1419858210130703,0.10368805787220128,0.4087436877566834,0.24095581013667822,0.15732049578601048,0.07826491672462596,0.0199454498840522,0.006693050314358402,0.12452197360735968
TPSSh,0.007296463151841078,0.1180922635596114,0.05349767522543129,0.17963000033485957,0.06890023770791744,0.189160389243916,0.18182052934718423,0.1177236427892973,0.22380750930989002,0.059801462947503436,0.010206411324968644,0.29928331786710266,0.0012689731731632037,0.30957928619984304,0.06370002170334933,0.13988328032935135,0.06958643062969296,0.342461544013867,0.14357830800129665,0.16232310250796206,0.11907659438596115,0.10392248063576026,0.005534675750932502,0.28277745161891915,0.06838304380543915,0.16466802956287147,0.07410674504166359,0.17955203295308803,0.18247160902622886,0.21077773326154906,0.06170210087995271,0.18187291664077102,0.02500526346366788,0.11895112278274321,0.07542137596617562,0.05555265864676201,0.3432796962166618,0.3100591549938457,0.0934201774150093,0.09276121047165146,0.019921786852134585,0.02636105904228622,0.1318376135424315
M06-HF,0.013880364785542486,0.07435004146307332,0.1328717725294538,0.1887504388405268,0.17876716842391305,0.14142560585646696,0.20839394719004148,0.22741089194502026,0.000597050558639603,0.41586657760180307,0.07614291521941124,0.02777630020353114,0.15719519050437422,0.07916895390913155,0.2021621638783472,0.16703113626797067,0.12809741064626606,0.044247395004497654,0.2950401713508699,0.09245807108514469,0.00492744796253777,0.30890541305344454,None,0.015851703894438653,0.03995122949842153,0.31926701838315363,0.020894954526962297,0.260722832545168,0.008271401403563665,0.03808903981728145,0.04099300161841782,0.24751198467640684,0.1024501677520729,0.3341529681397422,0.012554087054881041,0.4014308401270394,0.16116804934755832,0.022260637369627956,0.17547714188838096,0.0003882164988801606,0.01966372246267108,0.05274684546664681,0.1326661529451542
TPSSh-D3(BJ),0.00668656043934327,0.07950503438565888,0.009355429219214147,0.1959688596114377,0.10614455163960554,0.059356375762348194,0.1199764839555097,0.1336798934536373,0.22843064997824017,0.11665814852529467,0.002195505318719313,0.28258677834393736,0.017366857518880285,0.29981514742994336,0.07162226978608555,0.14270836243477117,0.07412624726838091,0.3441097657234274,0.15757696782734257,0.1654623619922047,0.11182721347605717,0.12782660163726298,0.05248098033251326,0.29973632264600997,0.08420155036260302,0.15510185917193725,0.08432163793048415,0.1633307160432949,0.19657968589309072,0.21788954421725132,0.1164740040935835,0.18887269554178612,0.048306064189088956,0.07829346253866105,0.09241127887233373,0.08512558639131859,0.3602227846292867,0.3155368234198025,0.1104792353721788,0.09293149669163822,0.023187990241431703,0.02825900793308914,0.13444592362473062
M06-L,0.002595612734896554,0.015495233668409833,0.14602813293019754,0.34657944968150645,0.20799149656949145,0.12652076142868152,0.0015949372659746245,0.25546924893699674,0.13731788940929104,0.18377992562081025,0.11407722045767665,0.27627826152019624,0.060767896575843576,0.3013316360307466,0.03068909754963711,0.06289656703634422,0.04939626758769604,0.20255622347092614,0.12989280887518062,0.08190876507636759,0.110122049190109,0.29262066864352015,0.21611727957757876,0.24427896426554213,0.07262056628191227,0.2153409979609651,0.011946350799816447,0.1817088738257985,0.300428747673506,0.39402627514278044,0.08515188129710761,0.18543571884709684,0.03370972127133402,0.2583588420612874,0.05873281210631532,0.18351381443276205,0.3028749550511613,0.2935494843183291,0.032596281300592965,0.04086575088069482,0.02571645720269146,0.13642613521210617,0.1526026204707114
