method,aceticanhydride_vacuum_forward,aceticanhydride_vacuum_reverse,amide11_vacuum_forward,amide11_vacuum_reverse,amide12_vacuum_forward,amide12_vacuum_reverse,amide21_vacuum_forward,amide21_vacuum_reverse,amide22_vacuum_forward,amide22_vacuum_reverse,basicepoxide1_vacuum_forward,basicepoxide1_vacuum_reverse,basicepoxide2_vacuum_forward,basicepoxide2_vacuum_reverse,borohydride_vacuum_forward,borohydride_vacuum_reverse,carbonate_vacuum_forward,carbonate_vacuum_reverse,cl2co_vacuum_forward,cl2co_vacuum_reverse,diazonium_vacuum_forward,diazonium_vacuum_reverse,enamine_vacuum_forward,enamine_vacuum_reverse,epoxide1_vacuum_forward,epoxide1_vacuum_reverse,epoxide2_vacuum_forward,epoxide2_vacuum_reverse,ester_vacuum_forward,ester_vacuum_reverse,furan1_vacuum_forward,furan1_vacuum_reverse,furan2_vacuum_forward,furan2_vacuum_reverse,furan3_vacuum_forward,furan3_vacuum_reverse,imine_vacuum_forward,imine_vacuum_reverse,iminium_vacuum_forward,iminium_vacuum_reverse,lactone_vacuum_forward,lactone_vacuum_reverse,Average
PBE,-0.006656058354072707,0.11334486856458895,0.060224772268406015,-0.29737824759837667,-0.10405007560132286,0.16568967318293615,0.2443304976078534,-0.16101117860033143,-0.27983115854601764,-0.11084696153077471,0.009954498204485322,-0.241161604612959,0.002977251454742259,-0.24061805180629647,-0.06857434737373985,-0.31660501263882584,-0.05708450730634302,-0.3236913066161083,-0.15458520386912553,-0.35103570166739373,0.23271380726099397,-0.16669163012788146,-0.0004579982175370333,-0.41996893649931033,-0.10021528789054053,-0.16560842250019606,-0.09441410962631511,-0.15880819406797317,-0.19249027263891605,-0.3700485298213085,-0.10073927853550524,-0.1873118347832098,-0.0057081515039913485,-0.14595790665355224,-0.13513792741291117,-0.2038635101360466,-0.40920824117400234,-0.5260062432778791,-0.09152807656066943,-0.15997545187392792,-0.037032904641470736,0.08240441144694438,-0.13030148914461623
mPW91,-0.006767589719345131,0.1182311597972205,0.07621135276140549,-0.3165193232400778,-0.11044219945369628,0.21199981877109841,0.2806992031080789,-0.17289161325416694,-0.2873248434046471,-0.06411542292314398,-0.0024445911764905304,-0.2647323288215036,-0.007423987822030415,-0.26224725895161527,-0.05357967683556505,-0.32423446061570765,-0.0655925896199109,-0.32561244506052633,-0.10311300399896173,-0.3397261404157221,0.20403699173751466,-0.17725070368851742,0.0165527186867713,-0.4319202758978537,-0.10746383068828841,-0.19009640218366355,-0.09577630142496772,-0.180210433646379,-0.1847030556859231,-0.38982199567716797,-0.1049515243434722,-0.19887751789400968,0.0019240774781038568,-0.1801339828494665,-0.12088775805766348,-0.18613254556897935,-0.38795527789340334,-0.537675109295934,-0.04622266565894111,-0.14705395803757834,-0.04058032968771951,0.10662287582015895,-0.12852864155554017
SCAN-D3(BJ),-0.000557455712855301,0.06691114784480778,-0.07322088300464501,-0.20912727731271435,-0.09779598702368843,-0.012656841113336805,0.027169364795381856,-0.13248627615803868,-0.1658696928960346,-0.13136398705765356,-0.01294058326916413,-0.11762945420026319,-0.04298874067271684,-0.12995490443993754,-0.03712244252783674,-0.18825270013619283,-0.04130666818486526,-0.24631844994995225,-0.13670008399861933,-0.1465558268494547,0.1901638063963546,-0.09933980689593071,-0.0519243721254637,-0.27171972178633536,-0.10319209259704114,-0.07063973580188143,-0.09375775705181749,-0.07455155525723227,-0.18288015855695114,-0.2421990159619656,-0.10854082229067183,-0.1506957150710298,-0.04985872691642569,-0.049306736372631034,-0.11806572634932429,-0.10343870099998119,-0.35177736240277924,-0.29504389927711216,-0.07765058365574137,-0.039274459872049645,-0.026359173125975383,0.04959904421907083,-0.09879097651477844
TPSSh-D3(BJ),-0.002562859700390004,0.06862000199593452,-0.0015986849733281361,-0.2746242735606416,-0.1326330716630437,0.09073143370496926,0.14978907070791272,-0.1426086094694964,-0.19151924016864966,-0.013362401309129064,0.029230841714307555,-0.24654399776409164,0.02406236937779811,-0.24523471072027378,-0.03340040464989999,-0.18951844657059455,-0.023697896408829116,-0.27776536694577436,-0.055081538717993137,-0.20215732673578618,0.13832491658475318,-0.11163922363870517,0.001976137704701705,-0.2862156019227535,-0.07269720996960126,-0.13917991080597422,-0.07218928575245702,-0.14238582300474914,-0.21811039078429817,-0.3242546933367358,-0.11334147108429621,-0.17375597518383504,-0.029297901922670008,-0.10543865175347925,-0.06651657264171396,-0.08037388297638044,-0.2915514102584124,-0.3599516000026813,-0.030594717814604544,-0.05387921826013557,-0.0287617574294787,0.0861889239797817,-0.09865524838406486
SCAN,-0.0007024870322976085,0.07536644820621384,-0.06487997392703301,-0.20498750362622495,-0.08893666812049292,0.015575971439008459,0.038000693854042436,-0.12907088899057245,-0.1645793283068377,-0.1219975238499867,-0.010643168304216773,-0.1200050529582322,-0.03967740173268036,-0.1311984109973576,-0.03612971623345806,-0.18766193792142852,-0.040394090346847475,-0.24653817112126736,-0.13608932684760744,-0.14596286867380365,0.19390724331908843,-0.0937570507647546,-0.04222777205073178,-0.26838902193731895,-0.10035272722923805,-0.07170665670186871,-0.0921890280064823,-0.07704517802114759,-0.1800701488469967,-0.2398471292180817,-0.09630013863464999,-0.14950950483755007,-0.04500585672542921,-0.0567588204445255,-0.11545035978237,-0.09786290554463095,-0.34910959484310133,-0.2934777417074046,-0.07554143076223803,-0.03919645567283273,-0.02563878396450482,0.04837112979446414,-0.09542069852555679
TPSSh,-0.00317276241598139,0.10720723116834024,0.042543558304353205,-0.2582854170064121,-0.09538876317605288,0.22053544446418843,0.2116331188203891,-0.12665235608435454,-0.1868960995002995,0.04349428426866217,0.041632755638740436,-0.2632405400080588,0.04269820007138839,-0.2549988467678248,-0.02547815656716377,-0.18669336446517473,-0.01915807977014116,-0.27611714523776076,-0.041082881614295866,-0.19901806724535637,0.14557429477385528,-0.08773510263720244,0.048922442286282466,-0.26925673361801133,-0.05687870069008873,-0.1487460811969084,-0.06197439558598512,-0.1586071426384377,-0.2040023139174363,-0.3171428823794868,-0.05856956514986355,-0.1667561990036218,-0.005997101197248935,-0.14609630927675954,-0.04952666701475397,-0.050800955233370644,-0.2746083245673628,-0.35447393701910157,-0.013535659857435042,-0.053708932040148816,-0.02549555676098345,0.08429097236663012,-0.08218006517810128
M06-L,0.006367176187436053,0.006093927353884795,-0.1511420901977865,-0.41627862588573483,-0.2412191864726034,0.14842961821845563,0.039217165885307485,-0.26193038350021847,-0.10409044601020934,0.2887340688884363,0.137931802238804,-0.23854154952279855,0.0938653791940282,-0.2350292329752788,0.07093813579361177,-0.11751288345131375,0.07813473804369432,-0.1232290997654744,0.23432173856159536,-0.12340792698158712,0.13205555968685026,-0.2822834368771806,0.2685445849981827,-0.2295860417369449,-0.06614020408414507,-0.20318057121441543,-0.006394498829339228,-0.1654284855062802,-0.29787115664274144,-0.4862370417544636,-0.09114936347776995,-0.17497018866958328,0.05138670457255457,-0.2886700314058725,-0.03255332224672087,0.18956567853938744,-0.23588056484019038,-0.34371885158198057,0.11368737682338027,0.005643408992677548,-0.033998370947848834,0.1955944284658793,-0.06880790624129324
M06-L-D3(0),0.006371978998241639,0.004618002785922488,-0.15004031149644545,-0.417399817200572,-0.24099277946357375,0.14817242423036875,0.04239516080080015,-0.26245521521479986,-0.10401698611391165,0.29128446007576503,0.13885785244048138,-0.23966137754420774,0.09494273838617899,-0.23597054060937683,0.07172071116708888,-0.11760490968499909,0.07797550237363018,-0.12267858865112001,0.23598708441186134,-0.12327006585982254,0.12975662088415021,-0.2825031036262713,0.2684346890390073,-0.23017914141285442,-0.06582310963836051,-0.20447009768990945,-0.006001253281652805,-0.16666268032271989,-0.2973723335851753,-0.48763463014284475,-0.09310562095609692,-0.17493835133107588,0.05204396600624393,-0.29035239525772916,-0.03170767084920534,0.19014767051925446,-0.2347098705470177,-0.3446207190120722,0.11590702432748858,0.005438232315527495,-0.03391737077222895,0.19667697959299965,-0.0687466152835484
B3LYP-D3(BJ),-0.00048050187386196514,0.03479761141449709,0.011877034327450974,-0.32795495490803644,-0.10346291617679668,0.17908155688761804,0.20761718693813072,-0.1728415660466263,-0.15104827461846843,0.11109079785115374,0.0706349133824316,-0.13730925841788702,0.06779746752874338,-0.12969556075078276,0.050776102029291205,-0.20385742849345342,0.060335807562975685,-0.13993234145425903,0.13399591361733287,-0.07975799234355564,0.10933236446576677,-0.12927830891394923,0.12439341801415524,-0.2619033969941282,-0.11669973903980387,-0.10927128146312386,-0.051880280496438676,-0.06259269190727149,-0.18825725364946722,-0.4193361386335493,-0.08729029443091268,-0.10792388687302443,0.024865018323955747,-0.1731133600152935,-0.0250528617499942,-0.007173899945059088,-0.2070880709327688,-0.36973017986080725,0.14166206475739165,0.012878024997169979,-0.02947220082424808,0.20910161775669753,-0.05338494621330489
B97M-rV,-0.002400979082993763,0.014602591990204087,-0.10186664216184024,-0.20048899117438612,-0.14731504511881116,0.05176399868690253,0.024418395658366957,-0.14925854500622596,-0.017712191485860763,0.15915117524512937,0.09236537958833452,-0.09803709653756747,0.0764049639718529,-0.0888606672164441,0.0705061793088527,-0.05864474207167387,0.07364976598020209,-0.13885671290864487,0.14340518851705641,-0.005985598466761667,0.05226296465385194,-0.23234753822868762,0.19122240412677796,-0.15708059975749722,-0.09722755780337741,-0.13012684945656472,-0.029404341659146484,-0.10039068435492894,-0.21657069085882452,-0.3098446597273069,-0.01637462679559151,-0.1721600238538143,0.03201245444303862,-0.18853535837962282,-0.038164571436372766,0.10961710775912448,-0.19429784488927945,-0.2807274293454508,0.12130357012782049,0.04564117918054944,-0.01798827164399206,0.04372949625811064,-0.04496693914108315
B3LYP,-0.0012793496649187092,0.08459257949930522,0.07759671778886203,-0.30635279589442876,-0.05510704474901377,0.35816287966562615,0.30207983955525236,-0.14997675453626133,-0.14613962922048243,0.20099001977674374,0.08867779678512505,-0.1663894856670004,0.09587048657858345,-0.14780039090475625,0.06592552652078776,-0.1998334719688161,0.06785349015700905,-0.1352969610986263,0.16512856343317608,-0.07516129026995941,0.11309586163172686,-0.10184592785578837,0.19402523002885816,-0.23693353607068618,-0.09212720809344771,-0.12742997930532074,-0.034286812411095276,-0.08978051867045268,-0.16868494262598843,-0.4130866025204663,-0.007081008507208174,-0.0964209287602857,0.05837496216769321,-0.23434522509869998,0.0038814362052393904,0.03943639282659876,-0.1793897936801777,-0.36348388190488223,0.1726667067062677,0.012622365730816648,-0.02532529775210892,0.20810020830390874,-0.029630423187364082
mPW1PW91-D3(BJ),0.0005633600833740275,0.11619718111787332,0.02893334937759371,-0.16475206635136175,-0.04773253765707919,0.049192428869116796,0.12142221207752227,-0.051957585543157006,-0.1097454837835306,-0.07024510370479431,0.10875669972223787,0.026917562465208017,0.1137139893329031,0.05347707493165042,-0.02496710198472059,-0.1561577300432698,0.07614508401404264,-0.05479887242352637,-0.07590966402014233,-0.08048576395927876,0.27311464359089976,0.08075903992505601,None,-0.13270484260804924,-0.07604472102225195,0.06241663590751795,-0.046541752122255114,0.08558670923711414,-0.12781434229183888,-0.2339469248935685,-0.025588994600504646,-0.0045256581256115855,-0.03088652794455809,0.035167950105914655,-0.1284299390749687,-0.18009009365181253,-0.16795246129991673,-0.11665512023414915,-0.12564878572091795,-0.0026637361797276866,-0.008101058433434992,0.1453049938671203,-0.02113848665973857
PBE0-D3(BJ),0.00020108927327534048,0.09381573931017095,0.06909350903777575,-0.13199705109796067,-0.004246306805711879,0.11093279882652717,0.18689368675229293,-0.025349064994295577,-0.09019657184170594,-0.02040861918584294,0.1315487887664179,-0.0038205166084808524,0.14483955330056675,0.03043180285785187,-0.015954547526672476,-0.14136410004987623,0.09879751871147857,-0.05319844753839544,-0.06640552473617349,-0.07420002852092253,0.28579940096973167,0.062100395194911666,0.04268189954014513,-0.11666818497868861,-0.045860061958966254,0.04049556472974225,-0.017011195248809053,0.05567740777267651,-0.11207073783384192,-0.2232413233868498,0.06247644291441093,0.0007227923518678722,-0.007219088979121978,-0.010245408420327966,-0.09707832184273432,-0.131059627126236,-0.1486550616073223,-0.11031310345623813,-0.09188308737038756,-0.019271150204397635,-0.0031576912896563616,0.10462944756964336,-0.00570802344595546
wB97M-V,0.0025147603271241793,0.01432252137783952,-0.04808833056276288,-0.15120683008033237,0.0034847213273640136,0.11393543803861535,0.073907001476372,-0.048669022545354906,0.013529924351419106,0.10055914249768624,0.16032453133558022,-0.05560959867404153,0.16976426507080689,-0.03275911431542454,0.01632791727566771,-0.10534766244924851,0.16901636770070264,-0.031734214948890706,0.02753641597701799,-0.022481505613375977,-0.0523440897218567,-0.03753376494545035,0.08557542800217245,-0.007038137460216877,-0.03125928459820799,4.1102893914796826e-05,0.016638397501615578,0.029512024873227585,-0.18606691282258686,-0.26641276459931496,0.05030966541878347,-0.007186903113474932,0.021526620367453883,-0.07752667249117104,0.0063107094512975664,0.06420692752543822,-0.08448845791850033,-0.11832606890454976,0.026063161274385307,-0.004399018042400871,-0.0019526480461768416,0.04519189131784025,-0.003805525392166999
PBE0,-0.00025840242782688847,0.12249788282572772,0.10166173163448765,-0.11966899707719689,0.02354329190548792,0.2075750356043309,0.2323290593003468,-0.013498870368736914,-0.08671512355700577,0.021472743158744128,0.14069370219499155,-0.01602457372229261,0.15857483126633054,0.023313357761217287,-0.010102784937063751,-0.13927487950721698,0.10220298460410077,-0.052023592623316954,-0.05638172661924582,-0.07190557415499334,0.29168566217153785,0.0798746939160524,0.07770605439200917,-0.10408849897871801,-0.03418363389208067,0.03356956681831464,-0.009516840989394178,0.04378763144594654,-0.10160557353534708,-0.21779351675130687,0.10352393911607563,0.005968959790426584,0.01011061900498279,-0.04021852061734154,-0.08460224324924731,-0.10909223942431334,-0.13621780279690365,-0.10614288837815865,-0.07949216957365283,-0.019120589528017828,-0.0007356535559885629,0.10307968486906724,0.006535874655114564
mPW1PW91,-0.00035259740819318494,0.12435019275712147,0.11107028271429491,-0.1394389798766617,0.017478630042480153,0.2465774590392556,0.2601473605965146,-0.02604895308695334,-0.09192382906200018,0.06277238563613327,0.1310864153788323,-0.036500512752766945,0.15025155517505734,0.0031393373758967415,0.002587044646761115,-0.14467959689101664,0.09623222656317716,-0.055291611013289256,-0.009057371342409625,-0.06035977441673704,0.263503294111756,0.0657212529247991,0.0943425465187082,-0.11474992822075392,-0.04162071631941235,0.010805989876676666,-0.011312766178387973,0.02425884777512871,-0.09989666768434455,-0.23857908342072146,0.09699711611586995,-0.006539731667547074,0.01721946391851635,-0.07173551513046965,-0.07024333169866638,-0.08812564075501479,-0.12033135481562536,-0.11942481081359288,-0.036502495070382515,-0.006392351053250258,-0.00377693567659544,0.1235106842743787,0.007361131692537282
CAM-B3LYP-D3(0),0.0022851967934998585,0.054884163475381026,0.0044389233148179755,-0.21343593855224471,0.01233822243227478,0.2251762126788204,0.1640229730879579,-0.0689985832939573,-0.0485028157725602,0.12238544181240117,0.1556298029161807,-0.03992949745934002,0.16890631683988885,-0.008260660963182101,0.05506093152475989,-0.12322650464872359,0.16294181993636866,-0.009810335554015956,0.07497284957454736,0.001607922304476506,0.09678029531470263,0.039981382849282716,0.09793259550312351,-0.08583860212714403,-0.0647408469533608,0.025982884275990877,-0.010958762189876427,0.057616538395683176,-0.1947107119938148,-0.3192137706015609,0.028007479536155042,0.026345789462931465,0.02161548191568577,-0.06616380682841431,-0.013740652828641772,0.020189290685478978,-0.13002789502420892,-0.16528751663017838,0.06142083264995742,0.026453811505011738,-0.009001576178748315,0.17528172245992815,0.007390723896317477
MN15,0.004114085872184194,0.018558530899767414,-0.08456899464674443,-0.1047333725566589,-0.007690951671332118,0.039434537839880934,0.02178579339009666,-0.00044633731395259704,0.09213289684312552,0.10246597591098591,0.18969152592416735,-0.011934507099800625,0.1981396082147759,0.021123920355018515,0.004583294719158465,-0.042030639484620526,0.20400647292681456,-0.016322423582270974,-0.021872139347414395,-0.003474859730733488,0.08799629756984564,-0.006144484415565046,None,0.025374038645288283,-0.011364031401839385,0.04211919549484627,0.0410206500109925,0.0865507465536277,-0.08801041251142244,-0.22060297679277263,0.1252146086511645,0.03285896050335263,0.01995263135782179,-0.04403591268263726,0.012785275679066514,-0.04471032553156281,-0.11391623733366651,-0.08788379135472203,-0.05474739862795155,-0.06363483985987378,0.010293469728663093,0.01773287574089578,0.009019774558195089
M08-SO,0.007235276989198849,-0.005374333504918468,-0.0906424947724301,-0.17809432462538288,-0.04567776674909028,0.055699667825200576,0.020281873735365004,-0.03576254123754899,0.08115506160479709,0.17795944730137803,0.20776606979004514,-0.03375891794445606,0.22603623752657248,0.0023978321685992113,-0.028260862359095956,-0.1201353984533978,0.26599328020766033,0.08741960487674569,0.14614761055740952,0.08151030172830584,-0.04306545403087631,-0.12377852578259106,None,0.04341233148447025,-0.02700597951113589,0.00485061988213115,0.07474354483109838,0.0942769582687951,-0.18555042956756967,-0.31952327034425204,0.088222544398046,0.06194185991245713,0.06810174240532699,-0.09876055785866661,0.030434148894395333,0.10454382522961256,-0.05348604186242515,-0.08435335438588379,0.10746964811534379,0.04589236217176411,-0.0004245320143033041,0.0845411267679031,0.01693605345533164
M11,-0.0078816706941456,-0.009863224008788132,-0.008924527199856676,-0.1895610752504428,-0.016135130734233123,0.173968891297126,0.12785652992258956,-0.08719521110641727,-0.005597597293285731,0.13144065286133177,0.24589372562955875,-0.10648048918973498,0.2718318699631137,-0.04530093565211077,-0.010255449053919194,-0.19102091041612748,0.2548566283568926,0.07122744498151647,0.12591668568538048,-0.0018550467270571516,0.017033328356359234,-0.0389617185360088,None,-0.048958006656214706,0.024848333721908228,0.03861001063203649,0.11987046527665625,0.09019979257196553,-0.15776446902012584,-0.34900815016087566,0.1130359506589575,0.08311149372333702,0.055495481753494544,-0.06716525709787144,0.019381223798369478,0.027483124139780785,-0.09563850594274148,-0.14979006105426956,0.14084437851473136,0.0806546236260341,-0.017616438746658834,0.1334339308196402,0.01809806565243646
